game_id,pitcher_id,game_date,side,feature,old_value,new_value,absolute_difference,history_game_ids,history_dates,history_definition,temporal_evidence,reason
"824256","656427","2026-06-28","home","last3AppearancesBf3","22","24","2","824268|822971|824272","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824256","656427","2026-06-28","home","last5AppearancesKsStd","2.68","1.624807680927192","1.055192319072808","824268|822971|824272","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824256","656427","2026-06-28","home","last5AppearancesBfAvg","20","22.2","2.1999999999999993","824268|822971|824272","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824256","656427","2026-06-28","home","last5AppearancesPitchCountAvg","83","88","5","824268|822971|824272","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824259","669373","2026-06-24","home","last3StartsKs2","4","5","1","824264|824288|824775","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824259","669373","2026-06-24","home","last3StartsKs3","7","10","3","824264|824288|824775","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824259","669373","2026-06-24","home","last3StartsIp2","4.7","6","1.2999999999999998","824264|824288|824775","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824259","669373","2026-06-24","home","last3StartsIp3","7","6","1","824264|824288|824775","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824259","669373","2026-06-24","home","last3StartsBf2","21","24","3","824264|824288|824775","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824259","669373","2026-06-24","home","last3StartsBf3","24","23","1","824264|824288|824775","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824259","669373","2026-06-24","home","last5StartsPitchCountAvg","90","93.6","3.5999999999999943","824264|824288|824775","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824259","669373","2026-06-24","home","pitchesLast3Starts","265","277","12","824264|824288|824775","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824259","669373","2026-06-24","home","last3AppearancesKs2","4","5","1","824264|824288|824775","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824259","669373","2026-06-24","home","last3AppearancesKs3","7","10","3","824264|824288|824775","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824259","669373","2026-06-24","home","last3AppearancesIp2","4.7","6","1.2999999999999998","824264|824288|824775","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824259","669373","2026-06-24","home","last3AppearancesIp3","7","6","1","824264|824288|824775","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824259","669373","2026-06-24","home","last3AppearancesBf2","21","24","3","824264|824288|824775","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824259","669373","2026-06-24","home","last3AppearancesBf3","24","23","1","824264|824288|824775","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824259","669373","2026-06-24","home","last5AppearancesPitchCountAvg","90","93.6","3.5999999999999943","824264|824288|824775","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824262","663554","2026-06-23","home","last5StartsBfAvg","17.8","20.2","2.3999999999999986","824178|824270|824274","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824262","663554","2026-06-23","home","last5StartsPitchCountAvg","69","79.6","10.599999999999994","824178|824270|824274","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824262","663554","2026-06-23","home","last5AppearancesBfAvg","17.8","20.2","2.3999999999999986","824178|824270|824274","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824262","663554","2026-06-23","home","last5AppearancesPitchCountAvg","69","79.6","10.599999999999994","824178|824270|824274","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824327","687312","2026-07-22","home","pitchesLast3Starts","229","176","53","824332|823928","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824327","687312","2026-07-22","home","last5AppearancesKsAvg","6.5","3.75","2.75","824332|823928|824336","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824327","687312","2026-07-22","home","last5AppearancesKsStd","0.5","2.7726341266023544","2.2726341266023544","824332|823928|824336","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824327","687312","2026-07-22","home","last5AppearancesIpAvg","5.7","3.9999999999999996","1.7000000000000006","824332|823928|824336","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824327","687312","2026-07-22","home","last5AppearancesBfAvg","22.5","16.5","6","824332|823928|824336","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824327","687312","2026-07-22","home","last5AppearancesPitchCountAvg","88","67.5","20.5","824332|823928|824336","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824332","687312","2026-07-17","home","pitchesLast3Starts","147","94","53","823928","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824332","687312","2026-07-17","home","last5AppearancesKsAvg","7","3","4","823928|824336|831723","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824332","687312","2026-07-17","home","last5AppearancesKsStd","0","2.8284271247461903","2.8284271247461903","823928|824336|831723","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824332","687312","2026-07-17","home","last5AppearancesIpAvg","6","3.5555555555555554","2.4444444444444446","823928|824336|831723","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824332","687312","2026-07-17","home","last5AppearancesBfAvg","24","15","9","823928|824336|831723","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824332","687312","2026-07-17","home","last5AppearancesPitchCountAvg","94","62.666666666666664","31.333333333333336","823928|824336|831723","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824333","685299","2026-07-05","home","last3StartsKs1","4","2","2","824354|831858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824333","685299","2026-07-05","home","last3StartsKs2","2","4","2","824354|831858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824333","685299","2026-07-05","home","last3StartsIp1","5","3","2","824354|831858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824333","685299","2026-07-05","home","last3StartsIp2","3","4","1","824354|831858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824333","685299","2026-07-05","home","last3StartsBf1","24","17","7","824354|831858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824333","685299","2026-07-05","home","last5StartsBfAvg","20.7","17","3.6999999999999993","824354|831858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824333","685299","2026-07-05","home","last5StartsPitchCountAvg","76","65.5","10.5","824354|831858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824333","685299","2026-07-05","home","pitchesLastStart","74","75","1","824354|831858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824333","685299","2026-07-05","home","pitchesLast3Starts","229","131","98","824354|831858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824333","685299","2026-07-05","home","daysSinceLastStart","5","35","30","824354|831858","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824333","685299","2026-07-05","home","last3AppearancesKs3","3","5","2","824338|824354|824356","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824333","685299","2026-07-05","home","last3AppearancesIp3","5","6.333333333333333","1.333333333333333","824338|824354|824356","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824333","685299","2026-07-05","home","last3AppearancesBf3","21","31","10","824338|824354|824356","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824333","685299","2026-07-05","home","last5AppearancesPitchCountAvg","76","70.2","5.799999999999997","824338|824354|824356","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824336","663372","2026-07-03","home","last5StartsPitchCountAvg","87","84.6","2.4000000000000057","823686|824344|824667","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824336","663372","2026-07-03","home","last5AppearancesPitchCountAvg","87","84.6","2.4000000000000057","823686|824344|824667","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824339","807743","2026-06-29","home","last3StartsKs3","2","1","1","824340|824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824339","807743","2026-06-29","home","last3StartsIp3","3","4","1","824340|824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824339","807743","2026-06-29","home","last3StartsBf3","12","15","3","824340|824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824339","807743","2026-06-29","home","last5StartsPitchCountAvg","75","76.66666666666667","1.6666666666666714","824340|824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824339","807743","2026-06-29","home","pitchesLast3Starts","225","230","5","824340|824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824339","807743","2026-06-29","home","last3AppearancesKs3","2","1","1","824340|824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824339","807743","2026-06-29","home","last3AppearancesIp3","3","4","1","824340|824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824339","807743","2026-06-29","home","last3AppearancesBf3","12","15","3","824340|824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824339","807743","2026-06-29","home","last5AppearancesBfAvg","19.7","16.8","2.8999999999999986","824340|824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824339","807743","2026-06-29","home","last5AppearancesPitchCountAvg","75","64.2","10.799999999999997","824340|824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824340","807743","2026-06-23","home","last3StartsKs2","2","1","1","824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824340","807743","2026-06-23","home","last3StartsIp2","3","4","1","824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824340","807743","2026-06-23","home","last3StartsBf2","12","15","3","824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824340","807743","2026-06-23","home","last5StartsBfAvg","17.5","19","1.5","824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824340","807743","2026-06-23","home","last5StartsPitchCountAvg","66","68","2","824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824340","807743","2026-06-23","home","pitchesLast3Starts","131","136","5","824668|831869","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824340","807743","2026-06-23","home","last3AppearancesKs2","2","1","1","824668|831869|831863","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824340","807743","2026-06-23","home","last3AppearancesIp2","3","4","1","824668|831869|831863","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824340","807743","2026-06-23","home","last3AppearancesBf2","12","15","3","824668|831869|831863","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824340","807743","2026-06-23","home","last5AppearancesBfAvg","17.5","15","2.5","824668|831869|831863","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824340","807743","2026-06-23","home","last5AppearancesPitchCountAvg","66","56.75","9.25","824668|831869|831863","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824341","607536","2026-06-24","home","last3StartsKs2","4","2","2","824345|824349|824027","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824341","607536","2026-06-24","home","last3StartsKs3","2","4","2","824345|824349|824027","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824341","607536","2026-06-24","home","last3StartsBf2","27","22","5","824345|824349|824027","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824341","607536","2026-06-24","home","last3StartsBf3","22","28","6","824345|824349|824027","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824341","607536","2026-06-24","home","last5StartsBfAvg","25","24","1","824345|824349|824027","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824341","607536","2026-06-24","home","pitchesLast3Starts","265","261","4","824345|824349|824027","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824341","607536","2026-06-24","home","last3AppearancesKs2","4","2","2","824345|824349|824027","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824341","607536","2026-06-24","home","last3AppearancesKs3","2","4","2","824345|824349|824027","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824341","607536","2026-06-24","home","last3AppearancesBf2","27","22","5","824345|824349|824027","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824341","607536","2026-06-24","home","last3AppearancesBf3","22","28","6","824345|824349|824027","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824341","607536","2026-06-24","home","last5AppearancesBfAvg","25","24","1","824345|824349|824027","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","last3StartsKs2","11","6","5","823683|824417|824422","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","last3StartsIp1","6","7","1","823683|824417|824422","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","last3StartsIp2","7","4.666666666666667","2.333333333333333","823683|824417|824422","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","last3StartsBf1","25","26","1","823683|824417|824422","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","last3StartsBf2","26","20","6","823683|824417|824422","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","last3StartsBf3","20","25","5","823683|824417|824422","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","last5StartsKsAvg","8.4","7","1.4000000000000004","823683|824417|824422","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","pitchesLastStart","84","103","19","823683|824417|824422","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","pitchesLast3Starts","266","285","19","823683|824417|824422","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","daysSinceLastStart","5","14","9","823683|824417|824422","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","last3AppearancesKs3","6","11","5","824414|824414|823683","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","last3AppearancesIp2","7","6","1","824414|824414|823683","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","last3AppearancesIp3","4.7","7","2.3","824414|824414|823683","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","last3AppearancesBf2","26","25","1","824414|824414|823683","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","last3AppearancesBf3","20","26","6","824414|824414|823683","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","last5AppearancesBfAvg","23.2","24.2","1","824414|824414|823683","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824406","668909","2026-07-23","home","last5AppearancesPitchCountAvg","93","90.6","2.4000000000000057","824414|824414|823683","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824409","800048","2026-07-21","home","pitchesLastStart","0","91","91","823845|824415|824420","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824409","800048","2026-07-21","home","pitchesLast3Starts","0","274","274","823845|824415|824420","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824409","800048","2026-07-21","home","daysSinceLastStart","5","11","6","823845|824415|824420","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824419","676282","2026-07-01","home","last3StartsKs3","4","7","3","824423|824180|822890","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824419","676282","2026-07-01","home","last3StartsBf3","21","25","4","824423|824180|822890","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824419","676282","2026-07-01","home","last5StartsBfAvg","23","21.2","1.8000000000000007","824423|824180|822890","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824419","676282","2026-07-01","home","last5StartsPitchCountAvg","91","89","2","824423|824180|822890","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824419","676282","2026-07-01","home","pitchesLast3Starts","267","285","18","824423|824180|822890","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824419","676282","2026-07-01","home","last3AppearancesKs3","4","7","3","824423|824180|822890","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824419","676282","2026-07-01","home","last3AppearancesBf3","21","25","4","824423|824180|822890","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824419","676282","2026-07-01","home","last5AppearancesBfAvg","23","21.2","1.8000000000000007","824423|824180|822890","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824419","676282","2026-07-01","home","last5AppearancesPitchCountAvg","91","89","2","824423|824180|822890","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824423","676282","2026-06-26","home","last3StartsKs2","4","7","3","824180|822890|823541","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824423","676282","2026-06-26","home","last3StartsKs3","7","4","3","824180|822890|823541","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824423","676282","2026-06-26","home","last3StartsIp3","5","4","1","824180|822890|823541","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824423","676282","2026-06-26","home","last3StartsBf2","21","25","4","824180|822890|823541","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824423","676282","2026-06-26","home","last3StartsBf3","25","21","4","824180|822890|823541","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824423","676282","2026-06-26","home","last5StartsPitchCountAvg","87","90.6","3.5999999999999943","824180|822890|823541","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824423","676282","2026-06-26","home","pitchesLast3Starts","274","286","12","824180|822890|823541","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824423","676282","2026-06-26","home","last3AppearancesKs2","4","7","3","824180|822890|823541","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824423","676282","2026-06-26","home","last3AppearancesKs3","7","4","3","824180|822890|823541","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824423","676282","2026-06-26","home","last3AppearancesIp3","5","4","1","824180|822890|823541","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824423","676282","2026-06-26","home","last3AppearancesBf2","21","25","4","824180|822890|823541","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824423","676282","2026-06-26","home","last3AppearancesBf3","25","21","4","824180|822890|823541","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824423","676282","2026-06-26","home","last5AppearancesPitchCountAvg","87","90.6","3.5999999999999943","824180|822890|823541","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824491","671096","2026-07-12","home","last3StartsKs2","3","6","3","824495|823363|823532","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824491","671096","2026-07-12","home","last3StartsBf2","25","24","1","824495|823363|823532","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824491","671096","2026-07-12","home","last3StartsBf3","24","23","1","824495|823363|823532","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824491","671096","2026-07-12","home","last5StartsBfAvg","23.2","24.2","1","824495|823363|823532","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824491","671096","2026-07-12","home","last5StartsPitchCountAvg","95","98.4","3.4000000000000057","824495|823363|823532","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824491","671096","2026-07-12","home","pitchesLast3Starts","285","286","1","824495|823363|823532","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824491","671096","2026-07-12","home","last3AppearancesKs2","3","6","3","824495|823363|823532","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824491","671096","2026-07-12","home","last3AppearancesBf2","25","24","1","824495|823363|823532","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824491","671096","2026-07-12","home","last3AppearancesBf3","24","23","1","824495|823363|823532","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824491","671096","2026-07-12","home","last5AppearancesBfAvg","23.2","24.2","1","824495|823363|823532","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824491","671096","2026-07-12","home","last5AppearancesPitchCountAvg","95","98.4","3.4000000000000057","824495|823363|823532","AVAILABLE_IN_LINEAGE_SOURCE","LAST_APPEARANCES","DATE_ONLY","UNEXPLAINED"
"824495","671096","2026-07-07","home","last3StartsKs1","3","6","3","823363|823532|823289","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824495","671096","2026-07-07","home","last3StartsIp3","5","6","1","823363|823532|823289","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824495","671096","2026-07-07","home","last3StartsBf1","25","24","1","823363|823532|823289","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
"824495","671096","2026-07-07","home","last3StartsBf2","24","23","1","823363|823532|823289","AVAILABLE_IN_LINEAGE_SOURCE","LAST_STARTS","DATE_ONLY","UNEXPLAINED"
