game_id,game_date,scheduled_time_et,snapshot_captured_at,snapshot_classification,home_team,away_team,venue,game_type,game_type_source,home_pregame_pitcher_id,home_pregame_pitcher_name,home_final_pitcher_id,home_final_pitcher_name,home_actual_k,home_match_status,home_in_official_dataset,away_pregame_pitcher_id,away_pregame_pitcher_name,away_final_pitcher_id,away_final_pitcher_name,away_actual_k,away_match_status,away_in_official_dataset,any_defendible_observation,defendible_observation_count
"823112","2026-07-20","9:40 PM ET","2026-07-20T16:37:47.163Z","A","Seattle Mariners","Cincinnati Reds","T-Mobile Park","R","MLB_STATS_API_SCHEDULE","","George Kirby","669923","George Kirby","","PREGAME_ID_MISSING","false","","Andrew Abbott","671096","Andrew Abbott","","PREGAME_ID_MISSING","false","false","0"
"823436","2026-07-20","7:10 PM ET","2026-07-20T16:37:50.651Z","A","Philadelphia Phillies","Los Angeles Dodgers","Citizens Bank Park","R","MLB_STATS_API_SCHEDULE","","Cristopher Sánchez","650911","Cristopher Sánchez","","PREGAME_ID_MISSING","false","","Emmet Sheehan","686218","Emmet Sheehan","","PREGAME_ID_MISSING","false","false","0"
"823522","2026-07-20","7:05 PM ET","2026-07-20T16:37:53.965Z","A","New York Yankees","Pittsburgh Pirates","Yankee Stadium","R","MLB_STATS_API_SCHEDULE","","Ryan Weathers","677960","Ryan Weathers","","PREGAME_ID_MISSING","false","","Braxton Ashcraft","677952","Braxton Ashcraft","","PREGAME_ID_MISSING","false","false","0"
"823762","2026-07-20","7:40 PM ET","2026-07-20T16:37:57.766Z","A","Milwaukee Brewers","New York Mets","American Family Field","R","MLB_STATS_API_SCHEDULE","","Jacob Misiorowski","694819","Jacob Misiorowski","","PREGAME_ID_MISSING","false","","Freddy Peralta","642547","Freddy Peralta","","PREGAME_ID_MISSING","false","false","0"
"824006","2026-07-20","10:10 PM ET","2026-07-20T16:38:01.067Z","A","Los Angeles Angels","St. Louis Cardinals","Angel Stadium","R","MLB_STATS_API_SCHEDULE","","José Soriano","667755","José Soriano","","PREGAME_ID_MISSING","false","","Kyle Leahy","681517","Kyle Leahy","","PREGAME_ID_MISSING","false","false","0"
"824087","2026-07-20","7:40 PM ET","2026-07-20T16:38:04.163Z","A","Kansas City Royals","San Francisco Giants","Kauffman Stadium","R","MLB_STATS_API_SCHEDULE","","Michael Wacha","608379","Michael Wacha","","PREGAME_ID_MISSING","false","","Trevor McDonald","686790","Trevor McDonald","","PREGAME_ID_MISSING","false","false","0"
"824167","2026-07-20","8:10 PM ET","2026-07-20T16:38:07.263Z","A","Houston Astros","Miami Marlins","Daikin Park","R","MLB_STATS_API_SCHEDULE","","Ronel Blanco","669854","Ronel Blanco","","PREGAME_ID_MISSING","false","","Janson Junk","676083","Janson Junk","","PREGAME_ID_MISSING","false","false","0"
"824328","2026-07-20","8:40 PM ET","2026-07-20T16:38:10.170Z","A","Colorado Rockies","Washington Nationals","Coors Field","R","MLB_STATS_API_SCHEDULE","","Kyle Freeland","607536","Kyle Freeland","","PREGAME_ID_MISSING","false","","Andrew Alvarez","674841","Andrew Alvarez","","PREGAME_ID_MISSING","false","false","0"
"824410","2026-07-20","6:40 PM ET","2026-07-20T16:38:13.161Z","A","Cleveland Guardians","Minnesota Twins","Progressive Field","R","MLB_STATS_API_SCHEDULE","","Tanner Bibee","676440","Tanner Bibee","","PREGAME_ID_MISSING","false","","Joe Ryan","657746","Joe Ryan","","PREGAME_ID_MISSING","false","false","0"
"824654","2026-07-20","8:05 PM ET","2026-07-20T16:38:16.070Z","A","Chicago Cubs","Detroit Tigers","Wrigley Field","R","MLB_STATS_API_SCHEDULE","","Jameson Taillon","592791","Jameson Taillon","","PREGAME_ID_MISSING","false","","Jack Flaherty","656427","Jack Flaherty","","PREGAME_ID_MISSING","false","false","0"
"824736","2026-07-20","7:10 PM ET","2026-07-20T16:38:18.850Z","A","Boston Red Sox","Baltimore Orioles","Fenway Park","R","MLB_STATS_API_SCHEDULE","","Payton Tolle","801139","Payton Tolle","","PREGAME_ID_MISSING","false","","Shane Baz","669358","Shane Baz","","PREGAME_ID_MISSING","false","false","0"
"824898","2026-07-20","7:15 PM ET","2026-07-20T16:38:21.571Z","A","Atlanta Braves","San Diego Padres","Truist Park","R","MLB_STATS_API_SCHEDULE","","Bryce Elder","693821","Bryce Elder","","PREGAME_ID_MISSING","false","","JP Sears","676664","JP Sears","","PREGAME_ID_MISSING","false","false","0"
"825058","2026-07-20","9:40 PM ET","2026-07-20T16:38:24.760Z","A","Arizona Diamondbacks","Athletics","Chase Field","R","MLB_STATS_API_SCHEDULE","","Mitch Bratt","683352","Mitch Bratt","","PREGAME_ID_MISSING","false","","Jeffrey Springs","605488","Jeffrey Springs","","PREGAME_ID_MISSING","false","false","0"
"822787","2026-07-21","7:07 PM ET","2026-07-21T22:26:27.685Z","A","Toronto Blue Jays","Tampa Bay Rays","Rogers Centre","R","MLB_STATS_API_SCHEDULE","592332","Kevin Gausman","592332","Kevin Gausman","1","MATCHED","true","","Drew Rasmussen","656876","Drew Rasmussen","","PREGAME_ID_MISSING","false","true","1"
"822871","2026-07-21","8:05 PM ET","2026-07-21T22:26:32.606Z","A","Texas Rangers","Chicago White Sox","Globe Life Field","R","MLB_STATS_API_SCHEDULE","677958","Kumar Rocker","677958","Kumar Rocker","6","MATCHED","true","","Noah Schultz","702273","Noah Schultz","","PREGAME_ID_MISSING","false","true","1"
"823114","2026-07-21","9:40 PM ET","2026-07-21T22:26:36.297Z","A","Seattle Mariners","Cincinnati Reds","T-Mobile Park","R","MLB_STATS_API_SCHEDULE","622491","Luis Castillo","622491","Luis Castillo","3","MATCHED","true","","Chase Burns","695505","Chase Burns","","PREGAME_ID_MISSING","false","true","1"
"823760","2026-07-21","7:40 PM ET","2026-07-21T22:26:46.705Z","A","Milwaukee Brewers","New York Mets","American Family Field","R","MLB_STATS_API_SCHEDULE","687075","Brandon Sproat","687075","Brandon Sproat","4","MATCHED","true","","Zac Thornton","804267","Zac Thornton","","PREGAME_ID_MISSING","false","true","1"
"824005","2026-07-21","9:38 PM ET","2026-07-21T22:26:49.904Z","A","Los Angeles Angels","St. Louis Cardinals","Angel Stadium","R","MLB_STATS_API_SCHEDULE","700712","Walbert Ureña","700712","Walbert Ureña","5","MATCHED","true","","Matthew Liberatore","669461","Matthew Liberatore","","PREGAME_ID_MISSING","false","true","1"
"824085","2026-07-21","7:40 PM ET","2026-07-21T22:26:52.897Z","A","Kansas City Royals","San Francisco Giants","Kauffman Stadium","R","MLB_STATS_API_SCHEDULE","679883","Luinder Avila","679883","Luinder Avila","7","MATCHED","true","","Tyler Mahle","641816","Tyler Mahle","","PREGAME_ID_MISSING","false","true","1"
"824165","2026-07-21","8:10 PM ET","2026-07-21T22:26:55.795Z","A","Houston Astros","Miami Marlins","Daikin Park","R","MLB_STATS_API_SCHEDULE","837227","Tatsuya Imai","837227","Tatsuya Imai","8","MATCHED","true","","Tyler Phillips","663969","Tyler Phillips","","PREGAME_ID_MISSING","false","true","1"
"824329","2026-07-21","8:40 PM ET","2026-07-21T22:26:58.494Z","A","Colorado Rockies","Washington Nationals","Coors Field","R","MLB_STATS_API_SCHEDULE","547179","Michael Lorenzen","547179","Michael Lorenzen","5","MATCHED","true","","Carson Palmquist","687223","Carson Palmquist","","PREGAME_ID_MISSING","false","true","1"
"824409","2026-07-21","6:40 PM ET","2026-07-21T22:27:01.500Z","A","Cleveland Guardians","Minnesota Twins","Progressive Field","R","MLB_STATS_API_SCHEDULE","800048","Parker Messick","800048","Parker Messick","6","MATCHED","true","","Kendry Rojas","696070","Kendry Rojas","","PREGAME_ID_MISSING","false","true","1"
"824652","2026-07-21","8:05 PM ET","2026-07-21T22:27:04.394Z","A","Chicago Cubs","Detroit Tigers","Wrigley Field","R","MLB_STATS_API_SCHEDULE","656849","David Peterson","656849","David Peterson","4","MATCHED","true","","Framber Valdez","664285","Framber Valdez","","PREGAME_ID_MISSING","false","true","1"
"824895","2026-07-21","7:15 PM ET","2026-07-21T22:27:10.898Z","A","Atlanta Braves","San Diego Padres","Truist Park","R","MLB_STATS_API_SCHEDULE","625643","Reynaldo López","625643","Reynaldo López","6","MATCHED","true","","Walker Buehler","621111","Walker Buehler","","PREGAME_ID_MISSING","false","true","1"
"825056","2026-07-21","9:40 PM ET","2026-07-21T22:27:15.492Z","A","Arizona Diamondbacks","Athletics","Chase Field","R","MLB_STATS_API_SCHEDULE","","Kohl Drake","684442","Kohl Drake","","PREGAME_ID_MISSING","false","","Jack Perkins","678022","Jack Perkins","","PREGAME_ID_MISSING","false","false","0"
"822784","2026-07-22","7:07 PM ET","2026-07-22T19:27:45.452Z","A","Toronto Blue Jays","Tampa Bay Rays","Rogers Centre","R","MLB_STATS_API_SCHEDULE","","Braydon Fisher","680755","Braydon Fisher","","PREGAME_ID_MISSING","false","","Griffin Jax","643377","Griffin Jax","","PREGAME_ID_MISSING","false","false","0"
"822873","2026-07-22","8:05 PM ET","2026-07-22T19:27:50.671Z","A","Texas Rangers","Chicago White Sox","Globe Life Field","R","MLB_STATS_API_SCHEDULE","","Tyler Alexander","641302","Tyler Alexander","","PREGAME_ID_MISSING","false","","Anthony Kay","641743","Anthony Kay","","PREGAME_ID_MISSING","false","false","0"
"823110","2026-07-22","3:40 PM ET","2026-07-22T19:27:54.868Z","A","Seattle Mariners","Cincinnati Reds","T-Mobile Park","R","MLB_STATS_API_SCHEDULE","676106","Emerson Hancock","676106","Emerson Hancock","3","MATCHED","true","","Brady Singer","663903","Brady Singer","","PREGAME_ID_MISSING","false","true","1"
"823438","2026-07-22","6:40 PM ET","2026-07-22T19:27:58.376Z","A","Philadelphia Phillies","Los Angeles Dodgers","Citizens Bank Park","R","MLB_STATS_API_SCHEDULE","","Aaron Nola","605400","Aaron Nola","","PREGAME_ID_MISSING","false","","Eric Lauer","641778","Eric Lauer","","PREGAME_ID_MISSING","false","false","0"
"823761","2026-07-22","2:10 PM ET","2026-07-22T18:09:24.069Z","A","Milwaukee Brewers","New York Mets","American Family Field","R","MLB_STATS_API_SCHEDULE","701656","Logan Henderson","701656","Logan Henderson","9","MATCHED","true","","Christian Scott","681035","Christian Scott","","PREGAME_ID_MISSING","false","true","1"
"824004","2026-07-22","4:07 PM ET","2026-07-22T19:28:12.494Z","A","Los Angeles Angels","St. Louis Cardinals","Angel Stadium","R","MLB_STATS_API_SCHEDULE","672282","Reid Detmers","672282","Reid Detmers","6","MATCHED","true","","Hunter Dobbins","690928","Hunter Dobbins","","PREGAME_ID_MISSING","false","true","1"
"824083","2026-07-22","2:10 PM ET","2026-07-22T18:07:20.465Z","A","Kansas City Royals","San Francisco Giants","Kauffman Stadium","R","MLB_STATS_API_SCHEDULE","607625","Seth Lugo","607625","Seth Lugo","5","MATCHED","true","","Landen Roupp","694738","Landen Roupp","","PREGAME_ID_MISSING","false","true","1"
"824166","2026-07-22","8:10 PM ET","2026-07-22T19:28:20.778Z","A","Houston Astros","Miami Marlins","Daikin Park","R","MLB_STATS_API_SCHEDULE","","Peter Lambert","663567","Peter Lambert","","PREGAME_ID_MISSING","false","","Sandy Alcantara","645261","Sandy Alcantara","","PREGAME_ID_MISSING","false","false","0"
"824327","2026-07-22","3:10 PM ET","2026-07-22T18:27:36.753Z","A","Colorado Rockies","Washington Nationals","Coors Field","R","MLB_STATS_API_SCHEDULE","687312","Gabriel Hughes","687312","Gabriel Hughes","5","MATCHED","true","","Cade Cavalli","676917","Cade Cavalli","","PREGAME_ID_MISSING","false","true","1"
"824408","2026-07-22","6:40 PM ET","2026-07-22T19:28:27.278Z","A","Cleveland Guardians","Minnesota Twins","Progressive Field","R","MLB_STATS_API_SCHEDULE","677944","Slade Cecconi","677944","Slade Cecconi","5","MATCHED","true","","Bailey Ober","641927","Bailey Ober","","PREGAME_ID_MISSING","false","true","1"
"824650","2026-07-22","8:10 PM ET","2026-07-22T19:28:30.653Z","A","Chicago Cubs","Detroit Tigers","Wrigley Field","R","MLB_STATS_API_SCHEDULE","","Colin Rea","607067","Colin Rea","","PREGAME_ID_MISSING","false","","Keider Montero","672456","Keider Montero","","PREGAME_ID_MISSING","false","false","0"
"824732","2026-07-22","7:10 PM ET","2026-07-22T19:28:33.767Z","A","Boston Red Sox","Baltimore Orioles","Fenway Park","R","MLB_STATS_API_SCHEDULE","","Por definir","700842","Eduardo Rivera","","PREGAME_ID_MISSING","false","","Kyle Bradish","680694","Kyle Bradish","","PREGAME_ID_MISSING","false","false","0"
"824896","2026-07-22","7:15 PM ET","2026-07-22T19:28:40.770Z","A","Atlanta Braves","San Diego Padres","Truist Park","R","MLB_STATS_API_SCHEDULE","","Martín Pérez","527048","Martín Pérez","","PREGAME_ID_MISSING","false","","Michael King","650633","Michael King","","PREGAME_ID_MISSING","false","false","0"
"825055","2026-07-22","3:40 PM ET","2026-07-22T19:28:44.052Z","A","Arizona Diamondbacks","Athletics","Chase Field","R","MLB_STATS_API_SCHEDULE","518876","Merrill Kelly","518876","Merrill Kelly","3","MATCHED","true","","Gage Jump","695611","Gage Jump","","PREGAME_ID_MISSING","false","true","1"
"822785","2026-07-23","3:07 PM ET","2026-07-23T17:27:16.655Z","A","Toronto Blue Jays","Tampa Bay Rays","Rogers Centre","R","MLB_STATS_API_SCHEDULE","669456","Shane Bieber","669456","Shane Bieber","3","MATCHED","true","","Casey Legumina","668984","Casey Legumina","","PREGAME_ID_MISSING","false","true","1"
"824247","2026-07-23","6:40 PM ET","2026-07-23T17:27:34.563Z","A","Detroit Tigers","Kansas City Royals","Comerica Park","R","MLB_STATS_API_SCHEDULE","","Troy Melton","675512","Troy Melton","","PREGAME_ID_MISSING","false","","Randy Dobnak","677976","Randy Dobnak","","PREGAME_ID_MISSING","false","false","0"
"824406","2026-07-23","1:10 PM ET","2026-07-23T17:03:08.447Z","A","Cleveland Guardians","Minnesota Twins","Progressive Field","R","MLB_STATS_API_SCHEDULE","668909","Gavin Williams","668909","Gavin Williams","11","MATCHED","true","","Taj Bradley","671737","Taj Bradley","","PREGAME_ID_MISSING","false","true","1"
"824893","2026-07-23","12:15 PM ET","2026-07-23T13:58:54.208Z","A","Atlanta Braves","San Diego Padres","Truist Park","R","MLB_STATS_API_SCHEDULE","","Chris Sale","519242","Chris Sale","","PREGAME_ID_MISSING","false","","Kyle Hart","606996","Kyle Hart","","PREGAME_ID_MISSING","false","false","0"
"822707","2026-07-24","6:45 PM ET","2026-07-24T19:48:59.280Z","A","Washington Nationals","Arizona Diamondbacks","Nationals Park","R","MLB_STATS_API_SCHEDULE","687223","Carson Palmquist","687223","Carson Palmquist","1","MATCHED","true","","Eduardo Rodriguez","593958","Eduardo Rodriguez","","PREGAME_ID_MISSING","false","true","1"
"822872","2026-07-24","8:05 PM ET","2026-07-24T19:49:04.377Z","A","Texas Rangers","Seattle Mariners","Globe Life Field","R","MLB_STATS_API_SCHEDULE","","MacKenzie Gore","669022","MacKenzie Gore","","PREGAME_ID_MISSING","false","","Bryce Miller","682243","Bryce Miller","","PREGAME_ID_MISSING","false","false","0"
"822952","2026-07-24","7:10 PM ET","2026-07-24T19:49:08.384Z","A","Tampa Bay Rays","Cleveland Guardians","Tropicana Field","R","MLB_STATS_API_SCHEDULE","663556","Shane McClanahan","663556","Shane McClanahan","3","MATCHED","true","","Joey Cantillo","676282","Joey Cantillo","","PREGAME_ID_MISSING","false","true","1"
"823031","2026-07-24","8:15 PM ET","2026-07-24T19:49:12.382Z","A","St. Louis Cardinals","Cincinnati Reds","Busch Stadium","R","MLB_STATS_API_SCHEDULE","","Dustin May","669160","Dustin May","","PREGAME_ID_MISSING","false","","Rhett Lowder","695076","Rhett Lowder","","PREGAME_ID_MISSING","false","false","0"
"823196","2026-07-24","10:15 PM ET","2026-07-24T19:49:15.874Z","A","San Francisco Giants","Los Angeles Angels","Oracle Park","R","MLB_STATS_API_SCHEDULE","","Logan Webb","657277","Logan Webb","","PREGAME_ID_MISSING","false","","Grayson Rodriguez","680570","Grayson Rodriguez","","PREGAME_ID_MISSING","false","false","0"
"823352","2026-07-24","6:40 PM ET","2026-07-24T19:49:19.859Z","A","Pittsburgh Pirates","Chicago Cubs","PNC Park","R","MLB_STATS_API_SCHEDULE","","Jared Jones","683003","Jared Jones","","PREGAME_ID_MISSING","false","","Matthew Boyd","571510","Matthew Boyd","","PREGAME_ID_MISSING","false","false","0"
"823434","2026-07-24","6:45 PM ET","2026-07-24T19:49:23.777Z","A","Philadelphia Phillies","New York Yankees","Citizens Bank Park","R","MLB_STATS_API_SCHEDULE","666200","Jesús Luzardo","666200","Jesús Luzardo","9","MATCHED","true","","Cam Schlittler","693645","Cam Schlittler","","PREGAME_ID_MISSING","false","true","1"
"823601","2026-07-24","7:10 PM ET","2026-07-24T19:49:27.077Z","A","New York Mets","Los Angeles Dodgers","Citi Field","R","MLB_STATS_API_SCHEDULE","","Sean Manaea","640455","Sean Manaea","","PREGAME_ID_MISSING","false","","Roki Sasaki","808963","Roki Sasaki","","PREGAME_ID_MISSING","false","false","0"
"823680","2026-07-24","8:10 PM ET","2026-07-24T19:49:30.777Z","A","Minnesota Twins","Athletics","Target Field","R","MLB_STATS_API_SCHEDULE","","Zebby Matthews","805673","Zebby Matthews","","PREGAME_ID_MISSING","false","","Jacob Lopez","682052","Jacob Lopez","","PREGAME_ID_MISSING","false","false","0"
"823759","2026-07-24","4:10 PM ET","2026-07-24T19:49:34.172Z","A","Milwaukee Brewers","Colorado Rockies","American Family Field","R","MLB_STATS_API_SCHEDULE","675660","Shane Drohan","675660","Shane Drohan","6","MATCHED","true","","Tomoyuki Sugano","608372","Tomoyuki Sugano","","PREGAME_ID_MISSING","false","true","1"
"823843","2026-07-24","7:10 PM ET","2026-07-24T19:49:37.371Z","A","Miami Marlins","San Diego Padres","loanDepot park","R","MLB_STATS_API_SCHEDULE","687473","Ryan Gusto","687473","Ryan Gusto","4","MATCHED","true","","Germán Márquez","608566","Germán Márquez","","PREGAME_ID_MISSING","false","true","1"
"824248","2026-07-24","6:40 PM ET","2026-07-24T19:49:41.378Z","A","Detroit Tigers","Kansas City Royals","Comerica Park","R","MLB_STATS_API_SCHEDULE","669373","Tarik Skubal","669373","Tarik Skubal","12","MATCHED","true","","Beck Way","694360","Beck Way","","PREGAME_ID_MISSING","false","true","1"
"824573","2026-07-24","7:40 PM ET","2026-07-24T19:49:44.677Z","A","Chicago White Sox","Houston Astros","Rate Field","R","MLB_STATS_API_SCHEDULE","","Davis Martin","663436","Davis Martin","","PREGAME_ID_MISSING","false","","Spencer Arrighetti","681293","Spencer Arrighetti","","PREGAME_ID_MISSING","false","false","0"
"824733","2026-07-24","7:15 PM ET","2026-07-24T19:49:48.379Z","A","Boston Red Sox","Toronto Blue Jays","Fenway Park","R","MLB_STATS_API_SCHEDULE","663776","Patrick Sandoval","663776","Patrick Sandoval","3","MATCHED","true","","Trey Yesavage","702056","Trey Yesavage","","PREGAME_ID_MISSING","false","true","1"
"824812","2026-07-24","7:05 PM ET","2026-07-24T19:49:51.682Z","A","Baltimore Orioles","Atlanta Braves","Oriole Park at Camden Yards","R","MLB_STATS_API_SCHEDULE","669432","Trevor Rogers","669432","Trevor Rogers","6","MATCHED","true","","Grant Holmes","656550","Grant Holmes","","PREGAME_ID_MISSING","false","true","1"
"822704","2026-07-25","4:05 PM ET","2026-07-25T13:36:00.415Z","A","Washington Nationals","Arizona Diamondbacks","Nationals Park","R","MLB_STATS_API_SCHEDULE","","Foster Griffin","656492","Foster Griffin","","PREGAME_ID_MISSING","false","","Mitch Bratt","683352","Mitch Bratt","","PREGAME_ID_MISSING","false","false","0"
"822869","2026-07-25","7:15 PM ET","2026-07-25T13:36:46.814Z","A","Texas Rangers","Seattle Mariners","Globe Life Field","R","MLB_STATS_API_SCHEDULE","","Nathan Eovaldi","543135","Nathan Eovaldi","","PREGAME_ID_MISSING","false","","Bryan Woo","693433","Bryan Woo","","PREGAME_ID_MISSING","false","false","0"
"822948","2026-07-25","6:10 PM ET","2026-07-25T13:36:18.620Z","A","Tampa Bay Rays","Cleveland Guardians","Tropicana Field","R","MLB_STATS_API_SCHEDULE","","Nick Martinez","607259","Nick Martinez","","PREGAME_ID_MISSING","false","","Tanner Bibee","676440","Tanner Bibee","","PREGAME_ID_MISSING","false","false","0"
"823027","2026-07-25","7:15 PM ET","2026-07-25T13:36:43.410Z","A","St. Louis Cardinals","Cincinnati Reds","Busch Stadium","R","MLB_STATS_API_SCHEDULE","","Andre Pallante","669467","Andre Pallante","","PREGAME_ID_MISSING","false","","Hunter Greene","668881","Hunter Greene","","PREGAME_ID_MISSING","false","false","0"
"823197","2026-07-25","4:05 PM ET","2026-07-25T13:36:03.815Z","A","San Francisco Giants","Los Angeles Angels","Oracle Park","R","MLB_STATS_API_SCHEDULE","","Robbie Ray","592662","Robbie Ray","","PREGAME_ID_MISSING","false","","Ryan Johnson","696270","Ryan Johnson","","PREGAME_ID_MISSING","false","false","0"
"823355","2026-07-25","6:40 PM ET","2026-07-25T13:36:22.120Z","A","Pittsburgh Pirates","Chicago Cubs","PNC Park","R","MLB_STATS_API_SCHEDULE","","Paul Skenes","694973","Paul Skenes","","PREGAME_ID_MISSING","false","","Shota Imanaga","684007","Shota Imanaga","","PREGAME_ID_MISSING","false","false","0"
"823435","2026-07-25","6:05 PM ET","2026-07-25T13:36:14.922Z","A","Philadelphia Phillies","New York Yankees","Citizens Bank Park","R","MLB_STATS_API_SCHEDULE","","Por definir","641835","Tim Mayza","","PREGAME_ID_MISSING","false","","Ryan Weathers","677960","Ryan Weathers","","PREGAME_ID_MISSING","false","false","0"
"823600","2026-07-25","7:15 PM ET","2026-07-25T13:36:39.531Z","A","New York Mets","Los Angeles Dodgers","Citi Field","R","MLB_STATS_API_SCHEDULE","","Nolan McLean","690997","Nolan McLean","","PREGAME_ID_MISSING","false","","Yoshinobu Yamamoto","808967","Yoshinobu Yamamoto","","PREGAME_ID_MISSING","false","false","0"
"823679","2026-07-25","7:10 PM ET","2026-07-25T13:36:29.421Z","A","Minnesota Twins","Athletics","Target Field","R","MLB_STATS_API_SCHEDULE","","Por definir","696070","Kendry Rojas","","PREGAME_ID_MISSING","false","","Mason Barnett","669620","Brady Basso","","PITCHER_CHANGED","false","false","0"
"823758","2026-07-25","7:10 PM ET","2026-07-25T13:36:36.017Z","A","Milwaukee Brewers","Colorado Rockies","American Family Field","R","MLB_STATS_API_SCHEDULE","","Robert Gasser","688107","Robert Gasser","","PREGAME_ID_MISSING","false","","Ryan Feltner","663372","Ryan Feltner","","PREGAME_ID_MISSING","false","false","0"
"823841","2026-07-25","4:10 PM ET","2026-07-25T13:36:11.518Z","A","Miami Marlins","San Diego Padres","loanDepot park","R","MLB_STATS_API_SCHEDULE","","Eury Pérez","691587","Eury Pérez","","PREGAME_ID_MISSING","false","","JP Sears","681190","Randy Vásquez","","PITCHER_CHANGED","false","false","0"
"824244","2026-07-25","1:10 PM ET","2026-07-25T13:35:57.014Z","A","Detroit Tigers","Kansas City Royals","Comerica Park","R","MLB_STATS_API_SCHEDULE","","Casey Mize","663554","Casey Mize","","PREGAME_ID_MISSING","false","","Michael Wacha","608379","Michael Wacha","","PREGAME_ID_MISSING","false","false","0"
"824571","2026-07-25","7:10 PM ET","2026-07-25T13:36:32.809Z","A","Chicago White Sox","Houston Astros","Rate Field","R","MLB_STATS_API_SCHEDULE","","Sean Burke","680732","Sean Burke","","PREGAME_ID_MISSING","false","","Hunter Brown","686613","Hunter Brown","","PREGAME_ID_MISSING","false","false","0"
"824734","2026-07-25","4:10 PM ET","2026-07-25T13:36:07.620Z","A","Boston Red Sox","Toronto Blue Jays","Fenway Park","R","MLB_STATS_API_SCHEDULE","","Sonny Gray","543243","Sonny Gray","","PREGAME_ID_MISSING","false","","Dylan Cease","656302","Dylan Cease","","PREGAME_ID_MISSING","false","false","0"
"824811","2026-07-25","7:05 PM ET","2026-07-25T13:36:26.217Z","A","Baltimore Orioles","Atlanta Braves","Oriole Park at Camden Yards","R","MLB_STATS_API_SCHEDULE","","Brandon Young","687064","Brandon Young","","PREGAME_ID_MISSING","false","","Bryce Elder","693821","Bryce Elder","","PREGAME_ID_MISSING","false","false","0"
"822705","2026-07-27","6:45 PM ET","2026-07-27T13:36:49.689Z","A","Washington Nationals","Toronto Blue Jays","Nationals Park","R","MLB_STATS_API_SCHEDULE","","Andrew Alvarez","678868","Eddy Yean","","PITCHER_CHANGED","false","","Max Scherzer","453286","Max Scherzer","","PREGAME_ID_MISSING","false","false","0"
"822868","2026-07-27","2:35 PM ET","2026-07-27T13:36:54.626Z","A","Texas Rangers","Seattle Mariners","Globe Life Field","R","MLB_STATS_API_SCHEDULE","","Kumar Rocker","677958","Kumar Rocker","","PREGAME_ID_MISSING","false","","George Kirby","669923","George Kirby","","PREGAME_ID_MISSING","false","false","0"
"823025","2026-07-27","7:45 PM ET","2026-07-27T13:36:57.787Z","A","St. Louis Cardinals","Chicago Cubs","Busch Stadium","R","MLB_STATS_API_SCHEDULE","","Por definir","669461","Matthew Liberatore","","PREGAME_ID_MISSING","false","","David Peterson","656849","David Peterson","","PREGAME_ID_MISSING","false","false","0"
"823195","2026-07-27","9:45 PM ET","2026-07-27T13:37:00.993Z","A","San Francisco Giants","Milwaukee Brewers","Oracle Park","R","MLB_STATS_API_SCHEDULE","","Tyler Mahle","641816","Tyler Mahle","","PREGAME_ID_MISSING","false","","Brandon Sproat","687075","Brandon Sproat","","PREGAME_ID_MISSING","false","false","0"
"823353","2026-07-27","6:40 PM ET","2026-07-27T13:37:05.005Z","A","Pittsburgh Pirates","Arizona Diamondbacks","PNC Park","R","MLB_STATS_API_SCHEDULE","","Mitch Keller","656605","Mitch Keller","","PREGAME_ID_MISSING","false","","Merrill Kelly","518876","Merrill Kelly","","PREGAME_ID_MISSING","false","false","0"
"823597","2026-07-27","7:10 PM ET","2026-07-27T13:37:08.294Z","A","New York Mets","Atlanta Braves","Citi Field","R","MLB_STATS_API_SCHEDULE","","Zac Thornton","804267","Zac Thornton","","PREGAME_ID_MISSING","false","","Martín Pérez","527048","Martín Pérez","","PREGAME_ID_MISSING","false","false","0"
"823839","2026-07-27","6:40 PM ET","2026-07-27T13:37:11.393Z","A","Miami Marlins","Philadelphia Phillies","loanDepot park","R","MLB_STATS_API_SCHEDULE","","Tyler Phillips","663969","Tyler Phillips","","PREGAME_ID_MISSING","false","","Zack Wheeler","554430","Zack Wheeler","","PREGAME_ID_MISSING","false","false","0"
"824001","2026-07-27","9:38 PM ET","2026-07-27T13:37:14.392Z","A","Los Angeles Angels","Houston Astros","Angel Stadium","R","MLB_STATS_API_SCHEDULE","","Walbert Ureña","700712","Walbert Ureña","","PREGAME_ID_MISSING","false","","Tatsuya Imai","837227","Tatsuya Imai","","PREGAME_ID_MISSING","false","false","0"
"824245","2026-07-27","6:40 PM ET","2026-07-27T13:37:17.585Z","A","Detroit Tigers","Baltimore Orioles","Comerica Park","R","MLB_STATS_API_SCHEDULE","","Keider Montero","672456","Keider Montero","","PREGAME_ID_MISSING","false","","Kyle Bradish","680694","Kyle Bradish","","PREGAME_ID_MISSING","false","false","0"
"824570","2026-07-27","7:40 PM ET","2026-07-27T13:37:23.788Z","A","Chicago White Sox","New York Yankees","Rate Field","R","MLB_STATS_API_SCHEDULE","","Noah Schultz","702273","Noah Schultz","","PREGAME_ID_MISSING","false","","Max Fried","608331","Max Fried","","PREGAME_ID_MISSING","false","false","0"
"824977","2026-07-27","9:40 PM ET","2026-07-27T13:37:27.089Z","A","Athletics","Boston Red Sox","Sutter Health Park","R","MLB_STATS_API_SCHEDULE","","Jack Perkins","678022","Jack Perkins","","PREGAME_ID_MISSING","false","","Payton Tolle","801139","Payton Tolle","","PREGAME_ID_MISSING","false","false","0"
