game_id,game_date,scheduled_time_et,home_team,away_team,venue,game_status,is_final,game_type,game_type_source,has_any_pregame_snapshot,has_training_pregame_snapshot,has_current_pregame_snapshot,home_pitcher_id,home_pitcher_name,home_actual_k,home_ip,home_bf,home_pitches,home_in_official_training_dataset,away_pitcher_id,away_pitcher_name,away_actual_k,away_ip,away_bf,away_pitches,away_in_official_training_dataset,defendible_training_observation_count,source_record_count
"822715","2026-07-05","1:00 PM ET","Washington Nationals","Pittsburgh Pirates","Nationals Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","676917","Cade Cavalli","3","2.1","15","63","false","696149","Bubba Chandler","0","4.0","21","86","false","0","1"
"822879","2026-07-05","3:30 PM ET","Texas Rangers","Detroit Tigers","Globe Life Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","677958","Kumar Rocker","4","4.1","18","85","true","663554","Casey Mize","4","6.2","27","94","false","1","1"
"823117","2026-07-05","5:00 PM ET","Seattle Mariners","Toronto Blue Jays","T-Mobile Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","676106","Emerson Hancock","5","7.0","24","92","true","702056","Trey Yesavage","7","6.0","24","96","false","1","1"
"823525","2026-07-05","1:35 PM ET","New York Yankees","Minnesota Twins","Yankee Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","677960","Ryan Weathers","6","4.0","19","88","true","657746","Joe Ryan","9","7.0","24","106","false","1","1"
"823931","2026-07-05","7:20 PM ET","Los Angeles Dodgers","San Diego Padres","UNIQLO Field at Dodger Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","686218","Emmet Sheehan","5","4.1","19","96","true","676664","JP Sears","5","5.0","17","76","false","1","1"
"824010","2026-07-05","9:30 PM ET","Los Angeles Angels","Boston Red Sox","Angel Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","696270","Ryan Johnson","6","4.0","20","87","true","624133","Ranger Suarez","5","2.2","15","53","false","1","1"
"824091","2026-07-05","3:00 PM ET","Kansas City Royals","Philadelphia Phillies","Kauffman Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","679883","Luinder Avila","4","5.0","18","69","true","605400","Aaron Nola","7","7.0","28","98","false","1","1"
"824172","2026-07-05","3:30 PM ET","Houston Astros","Tampa Bay Rays","Daikin Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","663567","Peter Lambert","6","5.2","21","90","true","669438","Mason Englert","9","5.2","24","101","false","1","1"
"824333","2026-07-05","4:00 PM ET","Colorado Rockies","San Francisco Giants","Coors Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","685299","Tanner Gordon","7","5.0","23","94","true","641816","Tyler Mahle","5","4.1","21","75","false","1","1"
"824413","2026-07-05","2:00 PM ET","Cleveland Guardians","Chicago White Sox","Progressive Field","Final","true","R","MLB_STATS_API_SCHEDULE","false","false","false","676440","Tanner Bibee","1","4.0","19","62","false","669684","Chris Murphy","1","0.2","6","31","false","0","1"
"824497","2026-07-05","1:05 PM ET","Cincinnati Reds","Baltimore Orioles","Great American Ball Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","666157","Nick Lodolo","4","6.0","26","97","false","680694","Kyle Bradish","5","7.2","29","106","false","0","1"
"824656","2026-07-05","2:30 PM ET","Chicago Cubs","St. Louis Cardinals","Wrigley Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","665871","Javier Assad","2","4.2","17","80","true","669461","Matthew Liberatore","3","5.0","23","78","false","1","1"
"824902","2026-07-05","12:30 PM ET","Atlanta Braves","New York Mets","Truist Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","527048","Martín Pérez","1","4.1","20","77","true","690997","Nolan McLean","5","6.0","25","96","false","1","1"
"824980","2026-07-05","4:30 PM ET","Athletics","Miami Marlins","Sutter Health Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","695611","Gage Jump","1","3.0","21","85","true","691587","Eury Pérez","8","7.0","21","92","false","1","1"
"825061","2026-07-05","4:00 PM ET","Arizona Diamondbacks","Milwaukee Brewers","Chase Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","593958","Eduardo Rodriguez","3","6.0","23","102","true","687075","Brandon Sproat","4","4.0","20","92","false","1","1"
"822712","2026-07-06","6:45 PM ET","Washington Nationals","Houston Astros","Nationals Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","571945","Miles Mikolas","3","6.0","27","99","true","681347","Mike Burrows","3","4.1","25","83","false","1","1"
"822958","2026-07-06","6:40 PM ET","Tampa Bay Rays","New York Yankees","Tropicana Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","643377","Griffin Jax","10","5.0","18","81","true","693645","Cam Schlittler","8","8.0","28","101","false","1","1"
"823036","2026-07-06","7:45 PM ET","St. Louis Cardinals","Milwaukee Brewers","Busch Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","669160","Dustin May","7","4.2","18","81","true","675660","Shane Drohan","2","6.0","26","85","false","1","1"
"823205","2026-07-06","9:45 PM ET","San Francisco Giants","Toronto Blue Jays","Oracle Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","694738","Landen Roupp","5","8.0","30","104","true","592332","Kevin Gausman","8","5.1","26","92","false","1","1"
"823282","2026-07-06","9:40 PM ET","San Diego Padres","Arizona Diamondbacks","Petco Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","621111","Walker Buehler","4","5.0","24","93","true","694297","Brandon Pfaadt","6","5.0","19","72","false","1","1"
"823930","2026-07-06","10:10 PM ET","Los Angeles Dodgers","Colorado Rockies","UNIQLO Field at Dodger Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","641778","Eric Lauer","3","6.0","26","99","true","607536","Kyle Freeland","2","5.0","23","72","false","1","1"
"824089","2026-07-06","2:10 PM ET","Kansas City Royals","Philadelphia Phillies","Kauffman Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","702070","Noah Cameron","7","5.0","26","105","true","650911","Cristopher Sánchez","1","3.1","21","83","false","1","1"
"824900","2026-07-06","7:15 PM ET","Atlanta Braves","New York Mets","Truist Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","625643","Reynaldo López","5","5.0","20","80","true","642547","Freddy Peralta","6","4.2","23","103","false","1","1"
"822713","2026-07-07","6:45 PM ET","Washington Nationals","Houston Astros","Nationals Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","674841","Andrew Alvarez","3","5.2","27","97","true","837227","Tatsuya Imai","3","3.2","18","84","false","1","1"
"822881","2026-07-07","8:05 PM ET","Texas Rangers","Los Angeles Angels","Globe Life Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","594798","Jacob deGrom","7","5.0","21","80","true","667755","José Soriano","4","6.0","23","93","false","1","1"
"822956","2026-07-07","6:40 PM ET","Tampa Bay Rays","New York Yankees","Tropicana Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","693855","Ian Seymour","12","5.1","21","94","true","701542","Will Warren","3","4.0","21","75","false","1","1"
"823035","2026-07-07","7:45 PM ET","St. Louis Cardinals","Milwaukee Brewers","Busch Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","690928","Hunter Dobbins","4","5.0","22","92","true","688107","Robert Gasser","4","7.2","29","94","false","1","1"
"823062","2026-07-07","2:15 PM ET","St. Louis Cardinals","Milwaukee Brewers","Busch Stadium","Postponed","false","R","MLB_STATS_API_SCHEDULE","true","false","true","694335","Matt Svanson","","","","","false","694819","Jacob Misiorowski","","","","","false","0","1"
"823203","2026-07-07","9:45 PM ET","San Francisco Giants","Toronto Blue Jays","Oracle Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","686790","Trevor McDonald","0","2.1","18","58","true","693686","Spencer Miles","1","4.0","18","55","false","1","1"
"823280","2026-07-07","9:40 PM ET","San Diego Padres","Arizona Diamondbacks","Petco Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","608566","Germán Márquez","4","5.0","20","82","true","668678","Zac Gallen","5","6.0","26","96","false","1","1"
"823361","2026-07-07","6:40 PM ET","Pittsburgh Pirates","Atlanta Braves","PNC Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","694973","Paul Skenes","4","6.0","25","95","true","694462","Hurston Waldrep","2","3.1","22","84","false","1","1"
"823607","2026-07-07","7:10 PM ET","New York Mets","Kansas City Royals","Citi Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","672335","Cionel Pérez","1","1.0","5","14","true","607625","Seth Lugo","4","4.1","24","94","false","1","1"
"823687","2026-07-07","7:40 PM ET","Minnesota Twins","Cleveland Guardians","Target Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","671737","Taj Bradley","10","7.0","24","101","true","676282","Joey Cantillo","7","5.0","25","94","false","1","1"
"823847","2026-07-07","6:40 PM ET","Miami Marlins","Seattle Mariners","loanDepot park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","676974","Max Meyer","4","5.0","20","80","true","693433","Bryan Woo","5","5.0","25","87","false","1","1"
"823929","2026-07-07","10:10 PM ET","Los Angeles Dodgers","Colorado Rockies","UNIQLO Field at Dodger Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","680736","Justin Wrobleski","9","7.0","28","94","true","547179","Michael Lorenzen","5","6.0","27","95","false","1","1"
"824254","2026-07-07","6:40 PM ET","Detroit Tigers","Athletics","Comerica Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","669373","Tarik Skubal","9","5.0","22","96","true","669372","J.T. Ginn","4","4.0","18","61","false","1","1"
"824495","2026-07-07","7:10 PM ET","Cincinnati Reds","Philadelphia Phillies","Great American Ball Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","671096","Andrew Abbott","8","6.0","23","95","true","554430","Zack Wheeler","14","7.0","25","104","false","1","1"
"824579","2026-07-07","7:40 PM ET","Chicago White Sox","Boston Red Sox","Rate Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","702273","Noah Schultz","3","5.0","24","92","true","801139","Payton Tolle","6","6.0","21","91","false","1","1"
"824820","2026-07-07","6:35 PM ET","Baltimore Orioles","Chicago Cubs","Oriole Park at Camden Yards","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","669358","Shane Baz","3","6.0","26","100","true","571510","Matthew Boyd","7","6.0","23","93","false","1","1"
"822710","2026-07-08","6:45 PM ET","Washington Nationals","Houston Astros","Nationals Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","656492","Foster Griffin","9","7.0","25","99","true","681293","Spencer Arrighetti","2","4.0","25","94","false","1","1"
"822880","2026-07-08","8:05 PM ET","Texas Rangers","Los Angeles Angels","Globe Life Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","669022","MacKenzie Gore","7","5.0","25","90","false","700712","Walbert Ureña","3","4.0","17","90","false","0","1"
"822957","2026-07-08","6:40 PM ET","Tampa Bay Rays","New York Yankees","Tropicana Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","663556","Shane McClanahan","5","6.1","22","85","true","543037","Gerrit Cole","6","6.1","27","97","false","1","1"
"823032","2026-07-08","7:45 PM ET","St. Louis Cardinals","Milwaukee Brewers","Busch Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","700241","Michael McGreevy","6","6.1","24","90","false","690986","Kyle Harrison","2","4.0","17","70","false","0","1"
"823202","2026-07-08","3:45 PM ET","San Francisco Giants","Toronto Blue Jays","Oracle Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","657277","Logan Webb","2","7.0","30","106","true","656302","Dylan Cease","11","8.0","28","118","false","1","1"
"823279","2026-07-08","10:10 PM ET","San Diego Padres","Arizona Diamondbacks","Petco Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","650633","Michael King","4","6.0","23","92","true","703615","Jose Cabrera","2","4.1","21","74","false","1","1"
"823360","2026-07-08","6:40 PM ET","Pittsburgh Pirates","Atlanta Braves","PNC Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","683003","Jared Jones","8","6.0","18","77","true","656550","Grant Holmes","5","5.0","20","90","false","1","1"
"823605","2026-07-08","7:10 PM ET","New York Mets","Kansas City Royals","Citi Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","681035","Christian Scott","5","5.0","19","90","true","674444","Steven Cruz","2","1.0","4","14","false","1","1"
"823684","2026-07-08","7:40 PM ET","Minnesota Twins","Cleveland Guardians","Target Field","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","687570","Connor Prielipp","6","5.0","21","83","false","677944","Slade Cecconi","4","3.2","17","67","false","0","1"
"823848","2026-07-08","6:40 PM ET","Miami Marlins","Seattle Mariners","loanDepot park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","663969","Tyler Phillips","3","5.0","21","71","true","669923","George Kirby","7","6.0","24","86","false","1","1"
"823928","2026-07-08","10:10 PM ET","Los Angeles Dodgers","Colorado Rockies","UNIQLO Field at Dodger Stadium","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","808963","Roki Sasaki","5","6.0","23","78","true","687312","Gabriel Hughes","7","6.0","24","94","false","1","1"
"824253","2026-07-08","6:40 PM ET","Detroit Tigers","Athletics","Comerica Park","Final","true","R","MLB_STATS_API_SCHEDULE","true","true","false","675512","Troy Melton","9","5.1","22","91","true","605488","Jeffrey Springs","4","4.1","23","92","false","1","1"
