game_id,game_date,snapshot_captured_at,pregame_side,pregame_pitcher_name,pregame_pitcher_id,pregame_identity_source,final_side,final_pitcher_name,final_pitcher_id,final_identity_source,match_status,actual_k,scheduled_start,minutes_before_start,reason
"824668","2026-06-17","2026-06-17T18:40:41.133Z","away","Sean Sullivan","","","away","Sean Sullivan","807743","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-18T00:05:00.000Z","324.31445","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824732","2026-07-22","2026-07-22T19:28:33.767Z","away","Kyle Bradish","","","away","Kyle Bradish","680694","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-22T23:10:00.000Z","221.437217","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824733","2026-07-24","2026-07-24T19:49:48.379Z","home","Patrick Sandoval","663776","PREGAME_LINESCORE_DEFENSE_ID","home","Patrick Sandoval","663776","FINAL_PITCHERS_ID","MATCHED","3","2026-07-24T23:15:00.000Z","205.193683","game_id y pitcher_id coinciden; actual_k final válido"
"824733","2026-07-24","2026-07-24T19:49:48.379Z","away","Trey Yesavage","","","away","Trey Yesavage","702056","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-24T23:15:00.000Z","205.193683","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824734","2026-07-25","2026-07-25T13:36:07.620Z","home","Sonny Gray","","","home","Sonny Gray","543243","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-25T20:10:00.000Z","393.873","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824734","2026-07-25","2026-07-25T13:36:07.620Z","away","Dylan Cease","","","away","Dylan Cease","656302","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-25T20:10:00.000Z","393.873","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824736","2026-07-20","2026-07-20T16:38:18.850Z","home","Payton Tolle","","","home","Payton Tolle","801139","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-20T23:10:00.000Z","391.685833","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824736","2026-07-20","2026-07-20T16:38:18.850Z","away","Shane Baz","","","away","Shane Baz","669358","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-20T23:10:00.000Z","391.685833","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824738","2026-07-18","2026-07-18T15:24:54.978Z","home","Patrick Sandoval","","","home","Patrick Sandoval","663776","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-18T20:10:00.000Z","285.0837","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824738","2026-07-18","2026-07-18T15:24:54.978Z","away","Ian Seymour","","","away","Ian Seymour","693855","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-18T20:10:00.000Z","285.0837","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824740","2026-07-01","2026-07-01T17:31:57.234Z","home","Payton Tolle","801139","PREGAME_LINESCORE_DEFENSE_ID","home","Payton Tolle","801139","FINAL_PITCHERS_ID","MATCHED","5","2026-07-01T17:35:00.000Z","3.0461","game_id y pitcher_id coinciden; actual_k final válido"
"824740","2026-07-01","2026-07-01T17:31:57.234Z","away","Brad Lord","","","away","Brad Lord","695418","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-01T17:35:00.000Z","3.0461","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824741","2026-06-29","2026-06-29T22:55:09.102Z","home","Ranger Suarez","624133","PREGAME_LINESCORE_DEFENSE_ID","home","Ranger Suarez","624133","FINAL_PITCHERS_ID","MATCHED","8","2026-06-29T23:10:00.000Z","14.8483","game_id y pitcher_id coinciden; actual_k final válido"
"824741","2026-06-29","2026-06-29T22:55:09.102Z","away","Miles Mikolas","","","away","Miles Mikolas","571945","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-29T23:10:00.000Z","14.8483","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824742","2026-06-30","2026-06-30T23:07:51.198Z","home","Connelly Early","813349","PREGAME_LINESCORE_DEFENSE_ID","home","Connelly Early","","","UNRESOLVED_FINAL_ID","","2026-06-30T23:10:00.000Z","2.1467","El documento final no contiene un ID seguro para este lado"
"824742","2026-06-30","2026-06-30T23:07:51.198Z","away","Cade Cavalli","","","away","Cade Cavalli","","","UNRESOLVED_PREGAME_ID","","2026-06-30T23:10:00.000Z","2.1467","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824743","2026-06-26","2026-06-26T23:02:14.489Z","home","Payton Tolle","801139","PREGAME_LINESCORE_DEFENSE_ID","home","Payton Tolle","801139","FINAL_PITCHERS_ID","MATCHED","7","2026-06-26T23:10:00.000Z","7.758517","game_id y pitcher_id coinciden; actual_k final válido"
"824743","2026-06-26","2026-06-26T23:02:14.489Z","away","Will Warren","","","away","Will Warren","701542","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-26T23:10:00.000Z","7.758517","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824744","2026-06-28","2026-06-28T21:06:15.657Z","home","Sonny Gray","543243","PREGAME_LINESCORE_DEFENSE_ID","home","Sonny Gray","543243","FINAL_PITCHERS_ID","MATCHED","9","2026-06-28T23:20:00.000Z","133.73905","game_id y pitcher_id coinciden; actual_k final válido"
"824744","2026-06-28","2026-06-28T21:06:15.657Z","away","Carlos Rodón","","","away","Carlos Rodón","607074","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-28T23:20:00.000Z","133.73905","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824745","2026-06-27","2026-06-27T16:54:24.286Z","home","Jake Bennett","687562","PREGAME_LINESCORE_DEFENSE_ID","home","Jake Bennett","687562","FINAL_PITCHERS_ID","MATCHED","3","2026-06-27T17:10:00.000Z","15.595233","game_id y pitcher_id coinciden; actual_k final válido"
"824745","2026-06-27","2026-06-27T16:54:24.286Z","away","Gerrit Cole","","","away","Gerrit Cole","543037","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-27T17:10:00.000Z","15.595233","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824746","2026-06-17","2026-06-17T18:37:26.127Z","home","Jake Bennett","","","home","Jake Bennett","687562","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-06-17T22:45:00.000Z","247.56455","No existe documento final válido para el game_id"
"824746","2026-06-17","2026-06-17T18:37:26.127Z","away","Max Scherzer","","","away","Braydon Fisher","680755","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-06-17T22:45:00.000Z","247.56455","No existe documento final válido para el game_id"
"824747","2026-06-25","2026-06-25T20:14:57.038Z","home","Connelly Early","","","home","Connelly Early","813349","FINAL_BOXSCORE_PLAYER_ID","UNRESOLVED_PREGAME_ID","","2026-06-25T23:10:00.000Z","175.049367","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824747","2026-06-25","2026-06-25T20:14:57.038Z","away","Cam Schlittler","","","away","Cam Schlittler","693645","FINAL_BOXSCORE_PLAYER_ID","UNRESOLVED_PREGAME_ID","","2026-06-25T23:10:00.000Z","175.049367","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824748","2026-06-18","2026-06-18T17:02:56.167Z","home","Sonny Gray","","","home","Sonny Gray","543243","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-18T17:35:00.000Z","32.063883","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824748","2026-06-18","2026-06-18T17:02:56.167Z","away","Trey Yesavage","","","away","Trey Yesavage","702056","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-18T17:35:00.000Z","32.063883","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824749","2026-06-13","2026-06-13T13:14:56.241Z","home","Ranger Suarez","","","home","Ranger Suarez","","","UNRESOLVED_PREGAME_ID","","2026-06-13T20:10:00.000Z","415.06265","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824749","2026-06-13","2026-06-13T13:14:56.241Z","away","Jacob deGrom","","","away","Jacob deGrom","","","UNRESOLVED_PREGAME_ID","","2026-06-13T20:10:00.000Z","415.06265","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824750","2026-06-16","2026-06-16T20:58:54.898Z","home","Payton Tolle","","","home","Payton Tolle","801139","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-16T22:45:00.000Z","106.085033","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824750","2026-06-16","2026-06-16T20:58:54.898Z","away","Dylan Cease","","","away","Dylan Cease","656302","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-16T22:45:00.000Z","106.085033","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824751","2026-06-14","2026-06-14T19:13:34.763Z","home","Connelly Early","","","home","Connelly Early","","","UNRESOLVED_PREGAME_ID","","2026-06-14T23:20:00.000Z","246.420617","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824751","2026-06-14","2026-06-14T19:13:34.763Z","away","Nathan Eovaldi","","","away","Nathan Eovaldi","","","UNRESOLVED_PREGAME_ID","","2026-06-14T23:20:00.000Z","246.420617","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824752","2026-06-12","2026-06-12T21:09:40.151Z","home","Sonny Gray","","","home","Sonny Gray","","","UNRESOLVED_PREGAME_ID","","2026-06-12T23:10:00.000Z","120.330817","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824752","2026-06-12","2026-06-12T21:09:40.151Z","away","Jack Leiter","","","away","Jack Leiter","","","UNRESOLVED_PREGAME_ID","","2026-06-12T23:10:00.000Z","120.330817","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824811","2026-07-25","2026-07-25T13:36:26.217Z","home","Brandon Young","","","home","Brandon Young","687064","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-25T23:05:00.000Z","568.56305","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824811","2026-07-25","2026-07-25T13:36:26.217Z","away","Bryce Elder","","","away","Bryce Elder","693821","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-25T23:05:00.000Z","568.56305","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824812","2026-07-24","2026-07-24T19:49:51.682Z","home","Trevor Rogers","669432","PREGAME_LINESCORE_DEFENSE_ID","home","Trevor Rogers","669432","FINAL_PITCHERS_ID","MATCHED","6","2026-07-24T23:05:00.000Z","195.138633","game_id y pitcher_id coinciden; actual_k final válido"
"824812","2026-07-24","2026-07-24T19:49:51.682Z","away","Grant Holmes","","","away","Grant Holmes","656550","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-24T23:05:00.000Z","195.138633","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824813","2026-07-11","2026-07-11T21:46:42.018Z","home","Kyle Bradish","680694","PREGAME_LINESCORE_DEFENSE_ID","home","Kyle Bradish","680694","FINAL_BOXSCORE_PLAYER_ID","MATCHED","5","2026-07-11T23:05:00.000Z","78.2997","game_id y pitcher_id coinciden; actual_k final válido"
"824813","2026-07-11","2026-07-11T21:46:42.018Z","away","Noah Cameron","","","away","Noah Cameron","702070","FINAL_BOXSCORE_PLAYER_ID","UNRESOLVED_PREGAME_ID","","2026-07-11T23:05:00.000Z","78.2997","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824814","2026-07-12","2026-07-12T16:56:40.520Z","home","Shane Baz","669358","PREGAME_LINESCORE_DEFENSE_ID","home","Shane Baz","669358","FINAL_BOXSCORE_PLAYER_ID","MATCHED","9","2026-07-12T17:35:00.000Z","38.324667","game_id y pitcher_id coinciden; actual_k final válido"
"824814","2026-07-12","2026-07-12T16:56:40.520Z","away","Seth Lugo","","","away","Seth Lugo","607625","FINAL_BOXSCORE_PLAYER_ID","UNRESOLVED_PREGAME_ID","","2026-07-12T17:35:00.000Z","38.324667","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824815","2026-07-08","2026-07-08T20:23:29.349Z","home","Dean Kremer","665152","PREGAME_LINESCORE_DEFENSE_ID","home","Dean Kremer","665152","FINAL_PITCHERS_ID","MATCHED","4","2026-07-08T22:35:00.000Z","131.51085","game_id y pitcher_id coinciden; actual_k final válido"
"824815","2026-07-08","2026-07-08T20:23:29.349Z","away","Colin Rea","","","away","Colin Rea","607067","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-08T22:35:00.000Z","131.51085","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824816","2026-07-09","2026-07-09T17:32:56.494Z","home","Trevor Rogers","669432","PREGAME_LINESCORE_DEFENSE_ID","home","Trevor Rogers","669432","FINAL_PITCHERS_ID","MATCHED","4","2026-07-09T17:35:00.000Z","2.058433","game_id y pitcher_id coinciden; actual_k final válido"
"824816","2026-07-09","2026-07-09T17:32:56.494Z","away","David Peterson","","","away","David Peterson","656849","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-09T17:35:00.000Z","2.058433","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824817","2026-07-10","2026-07-10T20:35:43.678Z","home","Brandon Young","687064","PREGAME_LINESCORE_DEFENSE_ID","home","Brandon Young","687064","FINAL_PITCHERS_ID","MATCHED","5","2026-07-10T23:05:00.000Z","149.272033","game_id y pitcher_id coinciden; actual_k final válido"
"824817","2026-07-10","2026-07-10T20:35:43.678Z","away","Luinder Avila","","","away","Luinder Avila","679883","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-10T23:05:00.000Z","149.272033","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824818","2026-07-01","2026-07-01T16:33:31.697Z","home","Dean Kremer","665152","PREGAME_LINESCORE_DEFENSE_ID","home","Dean Kremer","","","UNRESOLVED_FINAL_ID","","2026-07-01T16:35:00.000Z","1.471717","El documento final no contiene un ID seguro para este lado"
"824818","2026-07-01","2026-07-01T16:33:31.697Z","away","Noah Schultz","","","away","Noah Schultz","","","UNRESOLVED_PREGAME_ID","","2026-07-01T16:35:00.000Z","1.471717","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824819","2026-06-30","2026-06-30T19:20:27.283Z","home","Trey Gibson","694346","PREGAME_LINESCORE_DEFENSE_ID","home","Trey Gibson","","","UNRESOLVED_FINAL_ID","","2026-06-30T22:35:00.000Z","194.545283","El documento final no contiene un ID seguro para este lado"
"824819","2026-06-30","2026-06-30T19:20:27.283Z","away","Erick Fedde","","","away","Erick Fedde","","","UNRESOLVED_PREGAME_ID","","2026-06-30T22:35:00.000Z","194.545283","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824820","2026-07-07","2026-07-07T21:48:56.690Z","home","Shane Baz","669358","PREGAME_LINESCORE_DEFENSE_ID","home","Shane Baz","669358","FINAL_PITCHERS_ID","MATCHED","3","2026-07-07T22:35:00.000Z","46.055167","game_id y pitcher_id coinciden; actual_k final válido"
"824820","2026-07-07","2026-07-07T21:48:56.690Z","away","Matthew Boyd","","","away","Matthew Boyd","571510","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-07T22:35:00.000Z","46.055167","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824821","2026-06-28","2026-06-28T17:25:41.167Z","home","Kyle Bradish","680694","PREGAME_LINESCORE_DEFENSE_ID","home","Kyle Bradish","680694","FINAL_PITCHERS_ID","MATCHED","2","2026-06-28T17:35:00.000Z","9.313883","game_id y pitcher_id coinciden; actual_k final válido"
"824821","2026-06-28","2026-06-28T17:25:41.167Z","away","Zack Littell","","","away","Zack Littell","641793","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-28T17:35:00.000Z","9.313883","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824822","2026-06-29","2026-06-29T20:07:20.435Z","home","Shane Baz","669358","PREGAME_LINESCORE_DEFENSE_ID","home","Shane Baz","669358","FINAL_PITCHERS_ID","MATCHED","6","2026-06-29T22:35:00.000Z","147.659417","game_id y pitcher_id coinciden; actual_k final válido"
"824822","2026-06-29","2026-06-29T20:07:20.435Z","away","Sean Burke","","","away","Sean Burke","680732","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-29T22:35:00.000Z","147.659417","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824823","2026-06-14","2026-06-14T17:29:05.514Z","home","Trevor Rogers","","","home","Trevor Rogers","","","UNRESOLVED_PREGAME_ID","","2026-06-14T17:35:00.000Z","5.9081","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824823","2026-06-14","2026-06-14T17:29:05.514Z","away","Walker Buehler","","","away","Walker Buehler","","","UNRESOLVED_PREGAME_ID","","2026-06-14T17:35:00.000Z","5.9081","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824824","2026-06-26","2026-06-26T23:02:16.894Z","home","Trevor Rogers","669432","PREGAME_LINESCORE_DEFENSE_ID","home","Trevor Rogers","669432","FINAL_PITCHERS_ID","MATCHED","7","2026-06-26T23:05:00.000Z","2.718433","game_id y pitcher_id coinciden; actual_k final válido"
"824824","2026-06-26","2026-06-26T23:02:16.894Z","away","Andrew Alvarez","","","away","Andrew Alvarez","674841","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-06-26T23:05:00.000Z","2.718433","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824825","2026-06-27","2026-06-27T22:37:32.890Z","home","Brandon Young","687064","PREGAME_LINESCORE_DEFENSE_ID","home","Brandon Young","687064","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-06-27T23:05:00.000Z","27.451833","No existe documento final válido para el game_id"
"824825","2026-06-27","2026-06-27T22:37:32.890Z","away","Foster Griffin","","","away","Foster Griffin","656492","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-06-27T23:05:00.000Z","27.451833","No existe documento final válido para el game_id"
"824826","2026-06-12","2026-06-12T21:09:34.554Z","home","Shane Baz","","","home","Shane Baz","","","UNRESOLVED_PREGAME_ID","","2026-06-12T23:05:00.000Z","115.4241","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824826","2026-06-12","2026-06-12T21:09:34.554Z","away","Griffin Canning","","","away","Griffin Canning","","","UNRESOLVED_PREGAME_ID","","2026-06-12T23:05:00.000Z","115.4241","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824828","2026-06-13","2026-06-13T15:26:04.012Z","home","Trey Gibson","","","home","Trey Gibson","","","UNRESOLVED_PREGAME_ID","","2026-06-13T20:05:00.000Z","278.933133","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824828","2026-06-13","2026-06-13T15:26:04.012Z","away","Randy Vásquez","","","away","Randy Vásquez","","","UNRESOLVED_PREGAME_ID","","2026-06-13T20:05:00.000Z","278.933133","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824878","2026-08-26","2026-08-26T23:06:49.124Z","home","AJ Smith-Shawver","700363","PREGAME_EXPLICIT_ID","home","AJ Smith-Shawver","700363","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-08-26T23:15:00.000Z","8.181267","No existe documento final válido para el game_id"
"824878","2026-08-26","2026-08-26T23:06:49.124Z","away","Roki Sasaki","808963","PREGAME_EXPLICIT_ID","away","Roki Sasaki","808963","FINAL_PITCHERS_ID","NO_FINAL_RESULT","","2026-08-26T23:15:00.000Z","8.181267","No existe documento final válido para el game_id"
"824881","2026-08-25","2026-08-25T13:35:52.646Z","home","Bryce Elder","","","home","Bryce Elder","693821","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-25T23:15:00.000Z","579.122567","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824881","2026-08-25","2026-08-25T13:35:52.646Z","away","Tyler Glasnow","","","away","Tyler Glasnow","607192","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-25T23:15:00.000Z","579.122567","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824882","2026-08-14","2026-08-14T13:34:43.636Z","away","Brandon Pfaadt","","","away","Brandon Pfaadt","694297","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-08-14T23:15:00.000Z","580.272733","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824893","2026-07-23","2026-07-23T13:58:54.208Z","home","Chris Sale","","","home","Chris Sale","519242","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-23T16:15:00.000Z","136.096533","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824893","2026-07-23","2026-07-23T13:58:54.208Z","away","Kyle Hart","","","away","Kyle Hart","606996","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-23T16:15:00.000Z","136.096533","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824895","2026-07-21","2026-07-21T22:27:10.898Z","home","Reynaldo López","625643","PREGAME_LINESCORE_DEFENSE_ID","home","Reynaldo López","625643","FINAL_PITCHERS_ID","MATCHED","6","2026-07-21T23:15:00.000Z","47.818367","game_id y pitcher_id coinciden; actual_k final válido"
"824895","2026-07-21","2026-07-21T22:27:10.898Z","away","Walker Buehler","","","away","Walker Buehler","621111","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-21T23:15:00.000Z","47.818367","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824896","2026-07-22","2026-07-22T19:28:40.770Z","home","Martín Pérez","","","home","Martín Pérez","527048","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-22T23:15:00.000Z","226.3205","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824896","2026-07-22","2026-07-22T19:28:40.770Z","away","Michael King","","","away","Michael King","650633","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-22T23:15:00.000Z","226.3205","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824898","2026-07-20","2026-07-20T16:38:21.571Z","home","Bryce Elder","","","home","Bryce Elder","693821","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-20T23:15:00.000Z","396.640483","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824898","2026-07-20","2026-07-20T16:38:21.571Z","away","JP Sears","","","away","JP Sears","676664","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-20T23:15:00.000Z","396.640483","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824899","2026-07-18","2026-07-18T15:24:57.962Z","home","Owen Murphy","","","home","Owen Murphy","702566","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-18T20:10:00.000Z","285.033967","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824899","2026-07-18","2026-07-18T15:24:57.962Z","away","MacKenzie Gore","","","away","MacKenzie Gore","669022","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-18T20:10:00.000Z","285.033967","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824900","2026-07-06","2026-07-06T22:27:52.487Z","home","Reynaldo López","625643","PREGAME_LINESCORE_DEFENSE_ID","home","Reynaldo López","625643","FINAL_PITCHERS_ID","MATCHED","5","2026-07-06T23:15:00.000Z","47.125217","game_id y pitcher_id coinciden; actual_k final válido"
"824900","2026-07-06","2026-07-06T22:27:52.487Z","away","Freddy Peralta","","","away","Freddy Peralta","642547","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-06T23:15:00.000Z","47.125217","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824901","2026-07-17","2026-07-17T23:14:56.713Z","home","Chris Sale","519242","PREGAME_LINESCORE_DEFENSE_ID","home","Chris Sale","519242","FINAL_PITCHERS_ID","MATCHED","6","2026-07-17T23:15:00.000Z","0.054783","game_id y pitcher_id coinciden; actual_k final válido"
"824901","2026-07-17","2026-07-17T23:14:56.713Z","away","Cal Quantrill","","","away","Cal Quantrill","615698","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-17T23:15:00.000Z","0.054783","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824902","2026-07-05","2026-07-05T15:04:17.756Z","home","Martín Pérez","527048","PREGAME_LINESCORE_DEFENSE_ID","home","Martín Pérez","527048","FINAL_PITCHERS_ID","MATCHED","1","2026-07-05T16:30:00.000Z","85.704067","game_id y pitcher_id coinciden; actual_k final válido"
"824902","2026-07-05","2026-07-05T15:04:17.756Z","away","Nolan McLean","","","away","Nolan McLean","690997","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-05T16:30:00.000Z","85.704067","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824903","2026-07-04","2026-07-04T19:14:07.162Z","home","Chris Sale","","","home","Chris Sale","519242","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-05T00:08:00.000Z","293.880633","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824903","2026-07-04","2026-07-04T19:14:07.162Z","away","Sean Manaea","","","away","Sean Manaea","640455","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-05T00:08:00.000Z","293.880633","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824904","2026-07-03","2026-07-03T22:10:53.675Z","home","Grant Holmes","656550","PREGAME_LINESCORE_DEFENSE_ID","home","Grant Holmes","656550","FINAL_PITCHERS_ID","MATCHED","2","2026-07-03T23:15:00.000Z","64.105417","game_id y pitcher_id coinciden; actual_k final válido"
"824904","2026-07-03","2026-07-03T22:10:53.675Z","away","Christian Scott","","","away","Christian Scott","681035","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-03T23:15:00.000Z","64.105417","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"824905","2026-07-01","2026-07-01T23:01:46.263Z","home","Reynaldo López","625643","PREGAME_LINESCORE_DEFENSE_ID","home","Reynaldo López","","","NO_FINAL_RESULT","","2026-07-01T23:15:00.000Z","13.22895","No existe documento final válido para el game_id"
"824905","2026-07-01","2026-07-01T23:01:46.263Z","away","Michael McGreevy","","","away","Michael McGreevy","","","NO_FINAL_RESULT","","2026-07-01T23:15:00.000Z","13.22895","No existe documento final válido para el game_id"
"824906","2026-07-02","2026-07-02T21:55:57.244Z","home","Hurston Waldrep","694462","PREGAME_LINESCORE_DEFENSE_ID","home","Hurston Waldrep","694462","FINAL_PITCHERS_ID","MATCHED","4","2026-07-02T23:15:00.000Z","79.045933","game_id y pitcher_id coinciden; actual_k final válido"
"824906","2026-07-02","2026-07-02T21:55:57.244Z","away","Dustin May","","","away","Dustin May","669160","FINAL_PITCHERS_ID","UNRESOLVED_PREGAME_ID","","2026-07-02T23:15:00.000Z","79.045933","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
