"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2026-08-10","91.9","-0.44","5.67","Guerrero Jr., Vladimir",665489,543243,,"called_strike",,,,,3,,"R","R","R","TOR","BOS","S",,,3,0,2026,"0.29","1.11",0.3628300183778638,2.900344239697629,,,,1,4,"Bot",,,,,,,1.3793886696449877,-133.8362078031709,-3.4526126199604037,3.1503818288049708,28.558957509094665,-18.28368144772313,3.208595801,1.619291339,,,,"92.3",2577,"6.5",822780,657136,575929,678011,702332,686765,680776,678882,677800,"54.02",,,,,,,,28,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",202,"-0.006","-0.079",,,,,"0.079",,0,0,0.551,0.551,36,27,37,27,2,1,5,1,5,1,"1.58","-0.29","-0.29","45.2",,,,,
"SI","2026-08-10","92.6","-0.38","5.61","Guerrero Jr., Vladimir",665489,543243,,"ball",,,,,14,,"R","R","R","TOR","BOS","B",,,2,0,2026,"-1.03","0.66",0.24879068916917668,1.366294952415469,,,,1,4,"Bot",,,,,,,3.879074291320701,-134.698127620589,-6.234007957201594,-13.33408654439062,31.407258469989554,-22.95864077072095,3.208595801,1.619291339,,,,"92.7",2543,"6.5",822780,657136,575929,678011,702332,686765,680776,678882,677800,"53.96",,,,,,,,28,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",210,"0.009","0.138",,,,,"-0.138",,0,0,0.542,0.542,36,27,37,27,2,1,5,1,5,1,"2.02","1.03","1.03","48.1",,,,,
"FC","2026-08-10","89.7","-0.45","5.56","Guerrero Jr., Vladimir",665489,543243,,"ball",,,,,14,,"R","R","R","TOR","BOS","B",,,1,0,2026,"0.3","0.47",1.3887688418294744,0.3450978227963064,,,,1,4,"Bot",,,,,,,3.844131274927645,-130.40339086478323,-7.60635344758406,2.499685441909616,29.427581618359767,-25.319773654893634,3.208595801,1.619291339,,,,"89.6",2811,"6.5",822780,657136,575929,678011,702332,686765,680776,678882,677800,"54.03",,,,,,,,28,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",210,"0.006","0.076",,,,,"-0.076",,0,0,0.536,0.536,36,27,37,27,2,1,5,1,5,1,"2.38","-0.3","-0.3","47.6",,,,,
"SI","2026-08-10","92.9","-0.44","5.61","Guerrero Jr., Vladimir",665489,543243,,"ball",,,,,9,,"R","R","R","TOR","BOS","B",,,0,0,2026,"-0.87","0.93",0.5388932077951678,1.4999972186651813,,,,1,4,"Bot",,,,,,,4.422019247392034,-134.94292097023583,-6.481940613441026,-11.670808126407302,33.69568322839662,-19.511324367786326,3.208595801,1.619291339,,,,"92.4",2555,"6.4",822780,657136,575929,678011,702332,686765,680776,678882,677800,"54.1",,,,,,,,28,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",213,"0.003","0.041",,,,,"-0.041",,0,0,0.533,0.533,36,27,37,27,2,1,5,1,5,1,"1.75","0.87","0.87","47.9",,,,,
"FF","2026-08-10","92.2","-0.52","5.6","Guerrero Jr., Vladimir",665489,543243,"field_out","hit_into_play",,,,,5,"Vladimir Guerrero Jr. pops out to second baseman Anthony Seigler.","R","R","R","TOR","BOS","X",4,"popup",2,0,2026,"0.09","0.77",0.06466923391692846,2.3298195046653367,,,,2,1,"Bot",139.77,163.75,,,,,1.270892062164613,-134.47346552555027,-4.09282542645686,0.8925892498223316,25.23543447788387,-22.158938303217454,3.208595801,1.619291339,98,"77.8",70,"93",2407,"6.3",822780,657136,575929,678011,702332,686765,680776,678882,677800,"54.16",0.006,0.008,"0",1,0,0,3,8,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",205,"-0.014","-0.367","78.4","7.8",,0.009,"0.367","88.0",0,0,0.514,0.514,36,27,37,27,1,0,5,1,5,1,"1.87","-0.09","-0.09","43.7",3.379835090615788,-13.833640542793402,30.59376925378753,35.769123258599976,40.03044506270504
"SI","2026-08-10","92.7","-0.51","5.62","Guerrero Jr., Vladimir",665489,543243,,"ball",,,,,11,,"R","R","R","TOR","BOS","B",,,1,0,2026,"-0.93","0.56",-0.5648769580549586,3.634615052720039,,,,2,1,"Bot",,,,,,,1.9316384616850388,-135.0187509583068,-0.4036918337231264,-11.7669567905907,28.23371733490637,-25.373919102831657,3.208595801,1.619291339,,,,"93.2",2370,"6.4",822780,657136,575929,678011,702332,686765,680776,678882,677800,"54.06",,,,,,,,8,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",212,"0.003","0.065",,,,,"-0.065",,0,0,0.511,0.511,36,27,37,27,1,0,5,1,5,1,"2.07","0.93","0.93","48.3",,,,,
"FC","2026-08-10","88.9","-0.53","5.63","Guerrero Jr., Vladimir",665489,543243,,"ball",,,,,12,,"R","R","R","TOR","BOS","B",,,0,0,2026,"0.24","0.29",1.137543346770671,2.5272632977761753,,,,2,1,"Bot",,,,,,,3.530014112380294,-129.48683173768265,-2.025677203856646,1.9884929315299043,24.93323902503204,-28.69521504732711,3.208595801,1.619291339,,,,"89.4",2567,"6.4",822780,657136,575929,678011,702332,686765,680776,678882,677800,"54.15",,,,,,,,8,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",130,"0.001","0.041",,,,,"-0.041",,0,0,0.51,0.51,36,27,37,27,1,0,5,1,5,1,"2.57","-0.24","-0.24","45.8",,,,,
"FS","2026-08-09","96.6","-2.61","6.21","Guerrero Jr., Vladimir",665489,661395,"grounded_into_double_play","hit_into_play",,,,,8,"Vladimir Guerrero Jr. grounds into a double play, second baseman Luis Arraez to shortstop Trea Turner to first baseman Alec Bohm. Nathan Lukes out at 2nd. Vladimir Guerrero Jr. out at 1st.","R","R","R","PHI","TOR","X",4,"ground_ball",2,0,2026,"-1.18","0.17",0.03472850599159982,2.0076116580949326,,669701,664770,1,9,"Top",139.84,152.03,,,,,9.625706300150824,-140.44955682968512,-5.857656293588935,-17.656669765515456,26.71042344574652,-28.858969410643958,3.208595801,1.619291339,2,"101.1",-41,"96.7",1742,"6.1",823425,592663,664761,650333,681082,607208,669016,656537,547180,"54.44",0.069,0.062,"0",1,0,0,2,76,3,"Split-Finger",5,5,5,5,5,5,5,5,"Standard","Standard",236,"0.262","-0.421","75.1","7.2",,0.071,"0.421","101.1",0,0,0.377,0.623,28,27,28,27,1,4,1,1,4,1,"2.24","1.18","1.18","37.6",-14.647882723839553,16.03206499112703,30.02228091756453,39.52077469384431,17.30630313206438
"FS","2026-08-09","97.9","-2.42","6.31","Guerrero Jr., Vladimir",665489,661395,,"ball",,,,,9,,"R","R","R","PHI","TOR","B",,,1,0,2026,"-1.04","0.19",0.3731654635531567,1.5150320362814444,,669701,664770,1,9,"Top",,,,,,,9.815491163202772,-142.21615293387967,-7.6638229923809895,-16.211799903797136,28.456197576789226,-28.15245905196264,3.208595801,1.619291339,,,,"97.9",1667,"6.1",823425,592663,664761,650333,681082,607208,669016,656537,547180,"54.42",,,,,,,,76,2,"Split-Finger",5,5,5,5,5,5,5,5,"Standard","Standard",233,"-0.026","0.068",,,,,"-0.068",,0,0,0.403,0.597,28,27,28,27,1,4,1,1,4,1,"2.17","1.04","1.04","39.1",,,,,
"FS","2026-08-09","97.7","-2.53","6.31","Guerrero Jr., Vladimir",665489,661395,,"ball",,,,,13,,"R","R","R","PHI","TOR","B",,,0,0,2026,"-1.11","0.21",-0.6071386929822755,1.2230561701535119,,669701,664770,1,9,"Top",,,,,,,7.676744250142994,-141.9491942156391,-8.432915033839487,-16.726264626719153,29.274974683311108,-27.660331106712757,3.208595801,1.619291339,,,,"97.7",1720,"6.2",823425,592663,664761,650333,681082,607208,669016,656537,547180,"54.33",,,,,,,,76,1,"Split-Finger",5,5,5,5,5,5,5,5,"Standard","Standard",231,"-0.014","0.039",,,,,"-0.039",,0,0,0.417,0.583,28,27,28,27,1,4,1,1,4,1,"2.16","1.11","1.11","37.9",,,,,
"ST","2026-08-09","85","-1.82","5.75","Guerrero Jr., Vladimir",665489,689147,"field_out","hit_into_play",,,,,3,"Vladimir Guerrero Jr. flies out to right fielder Bryce Harper.","R","R","R","PHI","TOR","X",9,"fly_ball",2,1,2026,"1.25","-0.04",0.32330043966490885,2.798887757512166,,,,1,8,"Top",210.9,115.11,,,,,2.394810892632359,-123.79156351761752,-0.32301353339610694,12.360076935988864,24.343020494357116,-32.78450569650445,3.208595801,1.619291339,294,"93.3",45,"84.6",2991,"6",823425,592663,664761,650333,681082,607208,669016,656537,547180,"54.54",0.006,0.006,"0",1,0,0,3,61,4,"Sweeper",5,2,2,5,2,5,2,5,"Standard","Standard",59,"0.018","-0.309","74.9","7.1",,0.01,"0.309","93.3",3,-3,0.948,0.052,25,27,25,27,1,3,1,1,4,1,"3.19","-1.25","-1.25","30.3",-0.6375245987095116,8.447597852102682,23.441459800439045,41.13236189012053,30.722130245509597
"SI","2026-08-09","94.4","-1.29","5.98","Guerrero Jr., Vladimir",665489,689147,,"called_strike",,,,,4,,"R","R","R","PHI","TOR","S",,,2,0,2026,"-1.31","0.83",-0.3661573865132095,2.3486317534891996,,,,1,8,"Top",,,,,,,5.339588361657645,-137.42741648327004,-5.479660907130196,-17.808351011903984,27.109918448252937,-20.6141943770566,3.208595801,1.619291339,,,,"94.8",2204,"6.3",823425,592663,664761,650333,681082,607208,669016,656537,547180,"54.24",,,,,,,,61,3,"Sinker",5,2,2,5,2,5,2,5,"Standard","Standard",223,"0.005","-0.07",,,,,"0.07",,3,-3,0.943,0.057,25,27,25,27,1,3,1,1,4,1,"1.7","1.31","1.31","35.3",,,,,
"SI","2026-08-09","94.4","-1.46","5.92","Guerrero Jr., Vladimir",665489,689147,,"ball",,,,,13,,"R","R","R","PHI","TOR","B",,,1,0,2026,"-1.46","0.79",-2.1217893946589035,2.30845216959818,,,,1,8,"Top",,,,,,,1.6104567684658315,-137.43539453325846,-5.295854160395813,-18.934828444126374,29.178064203398346,-21.210001242978734,3.208595801,1.619291339,,,,"94.3",2198,"6.1",823425,592663,664761,650333,681082,607208,669016,656537,547180,"54.36",,,,,,,,61,2,"Sinker",5,2,2,5,2,5,2,5,"Standard","Standard",225,"-0.005","0.076",,,,,"-0.076",,3,-3,0.948,0.052,25,27,25,27,1,3,1,1,4,1,"1.76","1.46","1.46","34.8",,,,,
"FF","2026-08-09","95.9","-1.2","6.01","Guerrero Jr., Vladimir",665489,689147,,"ball",,,,,9,,"R","R","R","PHI","TOR","B",,,0,0,2026,"-0.88","1.35",0.7494809272977611,1.833964240315081,,,,1,8,"Top",,,,,,,7.084660379234275,-139.2716564962331,-8.288147121110908,-13.006444174834373,30.397941407199852,-12.911896243999914,3.208595801,1.619291339,,,,"95.9",2289,"6.3",823425,592663,664761,650333,681082,607208,669016,656537,547180,"54.16",,,,,,,,61,1,"4-Seam Fastball",5,2,2,5,2,5,2,5,"Standard","Standard",222,"-0.003","0.041",,,,,"-0.041",,3,-3,0.951,0.049,25,27,25,27,1,3,1,1,4,1,"1.13","0.88","0.88","42.5",,,,,
"FC","2026-08-08","85.8","-2.06","4.97","Guerrero Jr., Vladimir",665489,605400,"field_out","hit_into_play",,,,,2,"Vladimir Guerrero Jr. flies out to right fielder Bryan De La Cruz.","R","R","R","PHI","TOR","X",9,"fly_ball",1,0,2026,"0.19","0.54",0.1085496081589992,2.7504643552660535,,,,2,5,"Top",203.64,120.1,,,,,4.74893530616638,-125.0208259494758,0.012193306582987229,1.1897957210979013,22.840270300378638,-26.685827466669696,3.208595801,1.619291339,273,"92.2",46,"87.6",2376,"7.2",823426,596117,656941,650333,681082,607208,669016,702222,650559,"53.34",0.009,0.012,"0",1,0,0,3,36,2,"Cutter",0,2,2,0,2,0,2,0,"Standard","Standard",189,"0.01","-0.302","78.0","7.2",,0.021,"0.302","92.2",-2,2,0.279,0.721,33,27,33,27,3,2,5,4,5,1,"2.53","-0.19","-0.19","18.3",0.6155596158012013,3.3352588762320585,25.159329559949786,39.50457283808935,29.96396586942204
"FC","2026-08-08","86.6","-1.98","4.95","Guerrero Jr., Vladimir",665489,605400,,"ball",,,,,14,,"R","R","R","PHI","TOR","B",,,0,0,2026,"0.23","0.59",1.3966699816890822,1.521186018941267,,,,2,5,"Top",,,,,,,7.575355052072555,-125.964542524362,-3.0408223924049755,1.013191067328371,24.35342054172142,-25.51928660492005,3.208595801,1.619291339,,,,"88",2449,"7.1",823426,596117,656941,650333,681082,607208,669016,702222,650559,"53.39",,,,,,,,36,1,"Cutter",0,2,2,0,2,0,2,0,"Standard","Standard",213,"-0.001","0.041",,,,,"-0.041",,-2,2,0.28,0.72,33,27,33,27,3,2,5,4,5,1,"2.44","-0.23","-0.23","19.2",,,,,
"CH","2026-08-08","85.7","-2.02","4.9","Guerrero Jr., Vladimir",665489,605400,"single","hit_into_play",,,,,13,"Vladimir Guerrero Jr. singles on a sharp line drive to left fielder Brandon Marsh. Myles Straw scores. Brett Bateman to 2nd.","R","R","R","PHI","TOR","X",7,"line_drive",2,1,2026,"-1.2","0.13",-0.5143659044835069,1.4285805461226895,664702,,703520,1,3,"Top",62.38,92.78,,,,,6.049730579054845,-124.7425014388379,-2.053806551694829,-13.74734123484335,23.0297648346431,-30.643239452051986,3.208595801,1.619291339,255,"104.4",13,"87.1",1528,"6.9",823426,596117,656941,650333,681082,607208,669016,702222,650559,"53.55",0.891,0.875,"0.9",1,1,0,4,20,4,"Changeup",0,1,1,0,2,0,2,0,"Standard","Standard",247,"-0.062","0.45","83.4","8.2",,1.131,"-0.45","104.4",-1,1,0.32,0.68,33,27,33,27,2,1,5,4,5,1,"2.95","1.2","1.2","14.1",11.200381243001724,-10.38063953316959,34.82973230555171,33.26787381442137,38.98702535348987
"KC","2026-08-08","78.4","-1.85","5.12","Guerrero Jr., Vladimir",665489,605400,,"ball",,,,,14,,"R","R","R","PHI","TOR","B",,,1,1,2026,"1.21","-0.88",0.9392641015535974,1.3780695205825575,664702,,703520,1,3,"Top",,,,,,,3.7050263514089385,-114.1689414614926,0.7014380747629221,9.848005086890488,22.39268239117095,-40.220878529936456,3.208595801,1.619291339,,,,"79",2644,"6.8",823426,596117,656941,650333,681082,607208,669016,702222,650559,"53.7",,,,,,,,20,3,"Knuckle Curve",0,1,1,0,1,0,1,0,"Standard","Standard",57,"-0.006","0.051",,,,,"-0.051",,-1,1,0.326,0.674,33,27,33,27,2,1,5,4,5,1,"4.6","-1.21","-1.21","19.9",,,,,
"KC","2026-08-08","78.2","-1.81","5.07","Guerrero Jr., Vladimir",665489,605400,,"blocked_ball",,,,,14,,"R","R","R","PHI","TOR","B",,,0,1,2026,"1.1","-1.01",0.5383479613983957,0.6245571569665245,664702,,703520,1,3,"Top",,,,,,,2.9661504104940546,-113.76796999171914,-0.4409617572050957,8.80788478139192,23.97232797202277,-41.006349650873034,3.208595801,1.619291339,,,,"78.5",2680,"6.8",823426,596117,656941,650333,681082,607208,669016,702222,650559,"53.66",,,,,,,,20,2,"Knuckle Curve",0,1,1,0,1,0,1,0,"Standard","Standard",56,"-0.007","0.013",,,,,"-0.013",,-1,1,0.333,0.667,33,27,33,27,2,1,5,4,5,1,"4.79","-1.1","-1.1","21.5",,,,,
"SI","2026-08-08","90.9","-1.98","4.89","Guerrero Jr., Vladimir",665489,605400,,"called_strike",,,,,9,,"R","R","R","PHI","TOR","S",,,0,0,2026,"-1.48","0.76",0.28275438821362364,2.0215715509112755,664702,,703520,1,3,"Top",,,,,,,8.93164081769175,-132.07545625545706,-2.7534513843899204,-19.213616500914355,28.422810623448644,-22.874921986178084,3.208595801,1.619291339,,,,"91.9",2321,"7",823426,596117,656941,650333,681082,607208,669016,702222,650559,"53.5",,,,,,,,20,1,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",230,"0.01","-0.05",,,,,"0.05",,-1,1,0.323,0.677,33,27,33,27,2,1,5,4,5,1,"2.01","1.48","1.48","18.0",,,,,
"FF","2026-08-08","92.4","-2","4.89","Guerrero Jr., Vladimir",665489,605400,"home_run","hit_into_play",,,,,13,"Vladimir Guerrero Jr. homers (7) on a line drive to left field.","R","R","R","PHI","TOR","X",,"line_drive",3,1,2026,"-1.14","1.06",-0.9037449032319467,2.0355227967728715,,,,2,1,"Top",36.86,59.02,,,,,5.340036514641017,-134.42489441553292,-3.658064051941998,-14.926112767732796,28.41225410596005,-18.717054350992715,3.208595801,1.619291339,408,"103.8",22,"93.7",2317,"7",823426,596117,656941,650333,681082,607208,669016,702222,650559,"53.48",0.703,1.071,"2",1,0,3,6,3,5,"4-Seam Fastball",0,0,0,0,1,0,1,0,"Standard","Standard",233,"-0.095","2.455",,,,1.883,"-2.455","103.8",0,0,0.533,0.467,33,27,33,27,1,0,5,4,5,1,"1.61","1.14","1.14","15.8",,,,,
"CH","2026-08-08","86.2","-1.8","4.76","Guerrero Jr., Vladimir",665489,605400,,"ball",,,,,14,,"R","R","R","PHI","TOR","B",,,2,1,2026,"-1.29","0.11",0.27439338775255373,1.1580988968804125,,,,2,1,"Top",,,,,,,7.653526746493797,-125.27792747321752,-2.344242453104349,-15.142075128040627,24.539864365209834,-30.774283856045198,3.208595801,1.619291339,,,,"87.5",1541,"7.1",823426,596117,656941,650333,681082,607208,669016,702222,650559,"53.38",,,,,,,,3,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",258,"-0.004","0.101",,,,,"-0.101",,0,0,0.537,0.463,33,27,33,27,1,0,5,4,5,1,"2.96","1.29","1.29","9.1",,,,,
"SI","2026-08-08","92.1","-1.76","4.83","Guerrero Jr., Vladimir",665489,605400,,"called_strike",,,,,8,,"R","R","R","PHI","TOR","S",,,2,0,2026,"-1.49","0.58",0.04132165759420947,1.7844782429263502,,,,2,1,"Top",,,,,,,7.928221802613231,-133.87479558094856,-2.9951019049583367,-19.643511607532574,28.654664302762598,-24.75242500972065,3.208595801,1.619291339,,,,"93.6",2271,"7.2",823426,596117,656941,650333,681082,607208,669016,702222,650559,"53.3",,,,,,,,3,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",233,"0.003","-0.066",,,,,"0.066",,0,0,0.534,0.466,33,27,33,27,1,0,5,4,5,1,"2.11","1.49","1.49","13.9",,,,,
"SI","2026-08-08","92.1","-1.9","4.93","Guerrero Jr., Vladimir",665489,605400,,"ball",,,,,14,,"R","R","R","PHI","TOR","B",,,1,0,2026,"-1.49","0.57",0.8635906367900197,1.853025075903441,,,,2,1,"Top",,,,,,,10.315907623191507,-133.7267046268891,-3.058059827999046,-20.04267984582334,28.249695035116908,-24.83068151141922,3.208595801,1.619291339,,,,"93.2",2340,"7",823426,596117,656941,650333,681082,607208,669016,702222,650559,"53.5",,,,,,,,3,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",230,"-0.003","0.065",,,,,"-0.065",,0,0,0.537,0.463,33,27,33,27,1,0,5,4,5,1,"2.12","1.49","1.49","18.1",,,,,
"SI","2026-08-08","92.3","-1.85","4.91","Guerrero Jr., Vladimir",665489,605400,,"ball",,,,,8,,"R","R","R","PHI","TOR","B",,,0,0,2026,"-1.6","0.47",-0.12821476418097988,1.6487809386120573,,,,2,1,"Top",,,,,,,7.992912063645711,-134.160066415903,-3.359874004752319,-21.059189638258843,28.50361025267057,-25.904647580493542,3.208595801,1.619291339,,,,"93.8",2259,"7.2",823426,596117,656941,650333,681082,607208,669016,702222,650559,"53.28",,,,,,,,3,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",231,"-0.001","0.041",,,,,"-0.041",,0,0,0.538,0.462,33,27,33,27,1,0,5,4,5,1,"2.2","1.6","1.6","14.7",,,,,
"CH","2026-08-08","90.3","-2.53","5.51","Guerrero Jr., Vladimir",665489,663767,"field_out","hit_into_play",,,,,5,"Vladimir Guerrero Jr. grounds out, shortstop Trea Turner to first baseman Alec Bohm.","R","R","R","PHI","TOR","X",6,"ground_ball",2,1,2026,"-1.21","0.76",0.2014439734110327,2.1088519620846173,,703520,,0,10,"Top",115.85,160.14,,,,,9.304616304868617,-131.12326036587137,-3.9350916348272507,-15.861827731034793,26.89868805751127,-22.742565416185982,3.208595801,1.619291339,3,"67.9",-35,"90.3",1934,"6.3",823426,596117,664761,650333,681082,607208,669016,702222,650559,"54.15",0.069,0.062,"0",1,0,0,2,77,4,"Changeup",4,4,4,4,4,4,4,4,"Standard","Standard",227,"0.114","-0.219","79.0","8.0",,0.071,"0.219","88.0",0,0,0.495,0.505,29,27,30,27,1,4,1,4,4,1,"2.04","1.21","1.21","42.2",5.713308732147868,-11.139393867377015,28.09287903199307,41.54438557647546,36.803485607098466
"SI","2026-08-08","95.3","-2.66","5.59","Guerrero Jr., Vladimir",665489,663767,,"called_strike",,,,,9,,"R","R","R","PHI","TOR","S",,,2,0,2026,"-1.34","0.96",0.5500491955575797,1.6707970683238187,,703520,,0,10,"Top",,,,,,,11.365509400808211,-138.21649161183518,-6.613953578398837,-19.67886860899386,29.089144404905504,-18.569055568885187,3.208595801,1.619291339,,,,"95.3",2197,"6.4",823426,596117,664761,650333,681082,607208,669016,702222,650559,"54.14",,,,,,,,77,3,"Sinker",4,4,4,4,4,4,4,4,"Standard","Standard",220,"0.01","-0.068",,,,,"0.068",,0,0,0.485,0.515,29,27,30,27,1,4,1,4,4,1,"1.56","1.34","1.34","41.5",,,,,
"FC","2026-08-08","91.1","-2.84","5.49","Guerrero Jr., Vladimir",665489,663767,,"ball",,,,,9,,"R","R","R","PHI","TOR","B",,,1,0,2026,"0.18","0.83",0.7010237481814076,1.5687880262428195,,703520,,0,10,"Top",,,,,,,8.380008300878258,-132.48192263156875,-5.5743546277374145,0.5002271932076303,26.45447267419615,-21.393142247524334,3.208595801,1.619291339,,,,"91.4",2370,"6.3",823426,596117,664761,650333,681082,607208,669016,702222,650559,"54.16",,,,,,,,77,2,"Cutter",4,4,4,4,4,4,4,4,"Standard","Standard",202,"-0.01","0.047",,,,,"-0.047",,0,0,0.495,0.505,29,27,30,27,1,4,1,4,4,1,"1.91","-0.18","-0.18","38.6",,,,,
"SI","2026-08-08","94.5","-2.92","5.31","Guerrero Jr., Vladimir",665489,663767,,"ball",,,,,14,,"R","R","R","PHI","TOR","B",,,0,0,2026,"-1.48","0.64",1.0907269813798057,1.1926712388664291,,703520,,0,10,"Top",,,,,,,13.589573714010271,-136.8813622732972,-6.231549013121831,-21.471252327492746,28.386996518443095,-22.87530079776945,3.208595801,1.619291339,,,,"94.3",2164,"6.3",823426,596117,664761,650333,681082,607208,669016,702222,650559,"54.2",,,,,,,,77,1,"Sinker",4,4,4,4,4,4,4,4,"Standard","Standard",225,"-0.005","0.034",,,,,"-0.034",,0,0,0.5,0.5,29,27,30,27,1,4,1,4,4,1,"1.92","1.48","1.48","33.7",,,,,
"ST","2026-08-04","80.4","-1.4","6.11","Guerrero Jr., Vladimir",665489,669713,"field_out","hit_into_play",,,,,14,"Vladimir Guerrero Jr. grounds out, third baseman Isaac Paredes to first baseman Christian Walker.","R","R","R","HOU","TOR","X",5,"ground_ball",0,0,2026,"1.86","-0.48",0.764405904448751,1.0922778129938155,,,,2,5,"Top",113.99,172.37,,,,,1.1340019159973713,-116.95003009059809,-3.1403059010541146,16.65537602353462,25.208930195261694,-36.12966238234869,3.208595801,1.619291339,4,"70.6",-18,"80.1",2807,"6.4",824161,673237,572233,514888,670623,665161,666211,662139,701358,"54.07",0.056,0.05,"0",1,0,0,2,39,1,"Sweeper",2,2,2,2,2,2,2,2,"Standard","Standard",49,"0.015","-0.261","74.0","8.8",,0.058,"0.261","88.0",0,0,0.552,0.448,28,27,29,27,3,2,6,1,6,4,"4.05","-1.86","-1.86","47.8",12.584629311105472,-18.53921284703225,28.30128801731519,43.4215323331762,46.84529960330044
"SI","2026-08-04","94.1","-1.16","6.11","Guerrero Jr., Vladimir",665489,669713,"field_out","hit_into_play",,,,,11,"Vladimir Guerrero Jr. grounds out, shortstop Jeremy Peña to first baseman Christian Walker.","R","R","R","HOU","TOR","X",6,"ground_ball",1,0,2026,"-1.42","0.55",-0.8537952380300029,2.756362267159669,,664702,,2,3,"Top",110.72,159.43,,,,,4.02674083032732,-137.02825004198752,-4.050418035132305,-18.83281612788723,30.354025974424406,-24.54948906836206,3.208595801,1.619291339,7,"55.4",-21,"94.6",2092,"6.6",824161,673237,572233,514888,670623,665161,666211,662139,701358,"53.94",0.086,0.077,"0",1,0,0,1,18,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",209,"0.038","-0.306","75.3","6.7",,0.094,"0.306","88.0",0,0,0.517,0.483,28,27,29,27,2,1,6,1,6,4,"2.02","1.42","1.42","49.3",-7.732594117744293,11.262006784137425,26.65877666379402,26.614645750443696,26.134790136250828
"FC","2026-08-04","89.8","-1.13","6.19","Guerrero Jr., Vladimir",665489,669713,,"ball",,,,,12,,"R","R","R","HOU","TOR","B",,,0,0,2026,"0.57","0.37",1.1737878407841429,2.5289952762464973,,664702,,2,3,"Top",,,,,,,4.416281180033296,-130.77087533132126,-3.7132214930745975,5.733226317721607,25.41835847812305,-27.397279922417983,3.208595801,1.619291339,,,,"90.6",2528,"6.5",824161,673237,572233,514888,670623,665161,666211,662139,701358,"53.97",,,,,,,,18,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",154,"-0.001","0.023",,,,,"-0.023",,0,0,0.518,0.482,28,27,29,27,2,1,6,1,6,4,"2.44","-0.57","-0.57","53.2",,,,,
