target_game_id,target_date,side,pitcher_id,new_feature,stored_feature,stored_value,reconstructed_value,absolute_error,exact_match,material_difference,competition_status,temporal_evidence
"824813","2026-07-11","home","680694","last3AppearancesBf3","last3Bf3","30","30","0","true","false","UNKNOWN","DATE_ONLY"
"824813","2026-07-11","home","680694","last5AppearancesKsAvg","last5KsAvg","6.6","6.2","0.39999999999999947","false","false","UNKNOWN","DATE_ONLY"
"824813","2026-07-11","home","680694","last5AppearancesKsStd","last5KsStd","3.5","3.762977544445356","0.26297754444535615","false","false","UNKNOWN","DATE_ONLY"
"824813","2026-07-11","home","680694","last5AppearancesIpAvg","last5IpAvg","6.3","6.2666666666666675","0.03333333333333233","false","false","UNKNOWN","DATE_ONLY"
"824813","2026-07-11","home","680694","last5AppearancesBfAvg","last5BfAvg","25.4","25.4","0","true","false","UNKNOWN","DATE_ONLY"
"824813","2026-07-11","home","680694","last5AppearancesPitchCountAvg","last5PitchCountAvg","95","94.6","0.4000000000000057","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3StartsKs1","last3Ks1","","3","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3StartsKs2","last3Ks2","","6","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3StartsKs3","last3Ks3","","5","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3StartsIp1","last3Ip1","","6","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3StartsIp2","last3Ip2","","7","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3StartsIp3","last3Ip3","","5","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3StartsBf1","last3Bf1","","26","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3StartsBf2","last3Bf2","","27","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3StartsBf3","last3Bf3","","24","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last5StartsKsAvg","last5KsAvg","","5.2","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last5StartsKsStd","last5KsStd","","2.227105745132009","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last5StartsIpAvg","last5IpAvg","","6.133333333333334","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last5StartsBfAvg","last5BfAvg","","26.2","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last5StartsPitchCountAvg","last5PitchCountAvg","","96","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","pitchesLastStart","pitchesLastStart","0","100","100","false","true","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","pitchesLast3Starts","pitchesLast3Starts","0","300","300","false","true","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","daysSinceLastStart","daysSinceLastStart","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3AppearancesKs1","last3Ks1","","3","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3AppearancesKs2","last3Ks2","","6","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3AppearancesKs3","last3Ks3","","5","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3AppearancesIp1","last3Ip1","","6","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3AppearancesIp2","last3Ip2","","7","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3AppearancesIp3","last3Ip3","","5","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3AppearancesBf1","last3Bf1","","26","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3AppearancesBf2","last3Bf2","","27","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last3AppearancesBf3","last3Bf3","","24","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last5AppearancesKsAvg","last5KsAvg","","5.2","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last5AppearancesKsStd","last5KsStd","","2.227105745132009","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last5AppearancesIpAvg","last5IpAvg","","6.133333333333334","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last5AppearancesBfAvg","last5BfAvg","","26.2","","false","false","UNKNOWN","DATE_ONLY"
"824814","2026-07-12","home","669358","last5AppearancesPitchCountAvg","last5PitchCountAvg","","96","","false","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3StartsKs1","last3Ks1","4","7","3","false","true","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3StartsKs2","last3Ks2","7","9","2","false","true","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3StartsKs3","last3Ks3","9","8","1","false","true","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3StartsIp1","last3Ip1","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3StartsIp2","last3Ip2","6","5","1","false","true","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3StartsIp3","last3Ip3","5","4.333333333333333","0.666666666666667","false","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3StartsBf1","last3Bf1","22","22","0","true","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3StartsBf2","last3Bf2","22","21","1","false","true","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3StartsBf3","last3Bf3","21","18","3","false","true","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last5StartsKsAvg","last5KsAvg","6.67","8","1.33","false","true","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last5StartsKsStd","last5KsStd","2.05","0.816496580927726","1.2335034190722738","false","true","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last5StartsIpAvg","last5IpAvg","5.7","5.111111111111111","0.5888888888888895","false","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last5StartsBfAvg","last5BfAvg","21.7","20.333333333333332","1.3666666666666671","false","true","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last5StartsPitchCountAvg","last5PitchCountAvg","85","86","1","false","true","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","pitchesLastStart","pitchesLastStart","79","95","16","false","true","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","pitchesLast3Starts","pitchesLast3Starts","254","258","4","false","true","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","daysSinceLastStart","daysSinceLastStart","7","81","74","false","true","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3AppearancesKs1","last3Ks1","4","4","0","true","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3AppearancesKs2","last3Ks2","7","7","0","true","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3AppearancesKs3","last3Ks3","9","9","0","true","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3AppearancesIp1","last3Ip1","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3AppearancesIp2","last3Ip2","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3AppearancesIp3","last3Ip3","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3AppearancesBf1","last3Bf1","22","22","0","true","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3AppearancesBf2","last3Bf2","22","22","0","true","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last3AppearancesBf3","last3Bf3","21","21","0","true","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last5AppearancesKsAvg","last5KsAvg","6.67","6","0.6699999999999999","false","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last5AppearancesKsStd","last5KsStd","2.05","2.6076809620810595","0.5576809620810597","false","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last5AppearancesIpAvg","last5IpAvg","5.7","5.066666666666666","0.6333333333333337","false","false","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last5AppearancesBfAvg","last5BfAvg","21.7","19.6","2.099999999999998","false","true","UNKNOWN","DATE_ONLY"
"824815","2026-07-08","home","665152","last5AppearancesPitchCountAvg","last5PitchCountAvg","85","78","7","false","true","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3StartsKs1","last3Ks1","4","4","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3StartsKs2","last3Ks2","7","7","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3StartsKs3","last3Ks3","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3StartsIp1","last3Ip1","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3StartsIp2","last3Ip2","6.3","6.333333333333333","0.033333333333333215","false","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3StartsIp3","last3Ip3","7","7","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3StartsBf1","last3Bf1","22","22","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3StartsBf2","last3Bf2","24","24","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3StartsBf3","last3Bf3","23","23","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last5StartsKsAvg","last5KsAvg","4.8","4.6","0.20000000000000018","false","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last5StartsKsStd","last5KsStd","1.47","1.624807680927192","0.1548076809271921","false","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last5StartsIpAvg","last5IpAvg","6","5.933333333333334","0.06666666666666643","false","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last5StartsBfAvg","last5BfAvg","23.4","23","0.3999999999999986","false","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last5StartsPitchCountAvg","last5PitchCountAvg","91","92","1","false","true","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","pitchesLastStart","pitchesLastStart","93","93","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","pitchesLast3Starts","pitchesLast3Starts","276","276","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","daysSinceLastStart","daysSinceLastStart","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3AppearancesKs1","last3Ks1","4","4","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3AppearancesKs2","last3Ks2","7","7","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3AppearancesKs3","last3Ks3","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3AppearancesIp1","last3Ip1","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3AppearancesIp2","last3Ip2","6.3","6.333333333333333","0.033333333333333215","false","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3AppearancesIp3","last3Ip3","7","7","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3AppearancesBf1","last3Bf1","22","22","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3AppearancesBf2","last3Bf2","24","24","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last3AppearancesBf3","last3Bf3","23","23","0","true","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last5AppearancesKsAvg","last5KsAvg","4.8","4.6","0.20000000000000018","false","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last5AppearancesKsStd","last5KsStd","1.47","1.624807680927192","0.1548076809271921","false","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last5AppearancesIpAvg","last5IpAvg","6","5.933333333333334","0.06666666666666643","false","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last5AppearancesBfAvg","last5BfAvg","23.4","23","0.3999999999999986","false","false","UNKNOWN","DATE_ONLY"
"824816","2026-07-09","home","669432","last5AppearancesPitchCountAvg","last5PitchCountAvg","91","92","1","false","true","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3StartsKs1","last3Ks1","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3StartsKs2","last3Ks2","8","2","6","false","true","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3StartsKs3","last3Ks3","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3StartsIp1","last3Ip1","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3StartsIp2","last3Ip2","5","6","1","false","true","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3StartsIp3","last3Ip3","5","7","2","false","true","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3StartsBf1","last3Bf1","25","25","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3StartsBf2","last3Bf2","24","26","2","false","true","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3StartsBf3","last3Bf3","22","25","3","false","true","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last5StartsKsAvg","last5KsAvg","5","4.4","0.5999999999999996","false","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last5StartsKsStd","last5KsStd","1.9","1.7435595774162693","0.1564404225837306","false","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last5StartsIpAvg","last5IpAvg","5.6","5.666666666666667","0.06666666666666732","false","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last5StartsBfAvg","last5BfAvg","24.4","24.4","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last5StartsPitchCountAvg","last5PitchCountAvg","94","87.6","6.400000000000006","false","true","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","pitchesLastStart","pitchesLastStart","102","102","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","pitchesLast3Starts","pitchesLast3Starts","290","282","8","false","true","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","daysSinceLastStart","daysSinceLastStart","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3AppearancesKs1","last3Ks1","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3AppearancesKs2","last3Ks2","8","8","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3AppearancesKs3","last3Ks3","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3AppearancesIp1","last3Ip1","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3AppearancesIp2","last3Ip2","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3AppearancesIp3","last3Ip3","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3AppearancesBf1","last3Bf1","25","25","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3AppearancesBf2","last3Bf2","24","24","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last3AppearancesBf3","last3Bf3","22","22","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last5AppearancesKsAvg","last5KsAvg","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last5AppearancesKsStd","last5KsStd","1.9","1.8973665961010275","0.002633403898972375","false","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last5AppearancesIpAvg","last5IpAvg","5.6","5.6","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last5AppearancesBfAvg","last5BfAvg","24.4","24.4","0","true","false","UNKNOWN","DATE_ONLY"
"824817","2026-07-10","home","687064","last5AppearancesPitchCountAvg","last5PitchCountAvg","94","94","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3StartsKs1","last3Ks1","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3StartsKs2","last3Ks2","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3StartsKs3","last3Ks3","9","9","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3StartsIp1","last3Ip1","7","7","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3StartsIp2","last3Ip2","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3StartsIp3","last3Ip3","7","7","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3StartsBf1","last3Bf1","27","27","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3StartsBf2","last3Bf2","24","24","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3StartsBf3","last3Bf3","28","28","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last5StartsKsAvg","last5KsAvg","4.8","5.8","1","false","true","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last5StartsKsStd","last5KsStd","2.71","1.9390719429665317","0.7709280570334682","false","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last5StartsIpAvg","last5IpAvg","5.9","6.333333333333334","0.43333333333333357","false","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last5StartsBfAvg","last5BfAvg","25.8","26.2","0.3999999999999986","false","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last5StartsPitchCountAvg","last5PitchCountAvg","97","94.8","2.200000000000003","false","true","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","pitchesLastStart","pitchesLastStart","109","109","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","pitchesLast3Starts","pitchesLast3Starts","299","299","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","daysSinceLastStart","daysSinceLastStart","8","8","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3AppearancesKs1","last3Ks1","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3AppearancesKs2","last3Ks2","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3AppearancesKs3","last3Ks3","9","9","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3AppearancesIp1","last3Ip1","7","7","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3AppearancesIp2","last3Ip2","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3AppearancesIp3","last3Ip3","7","7","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3AppearancesBf1","last3Bf1","27","27","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3AppearancesBf2","last3Bf2","24","24","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last3AppearancesBf3","last3Bf3","28","28","0","true","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last5AppearancesKsAvg","last5KsAvg","4.8","5.8","1","false","true","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last5AppearancesKsStd","last5KsStd","2.71","1.9390719429665317","0.7709280570334682","false","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last5AppearancesIpAvg","last5IpAvg","5.9","6.333333333333334","0.43333333333333357","false","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last5AppearancesBfAvg","last5BfAvg","25.8","26.2","0.3999999999999986","false","false","UNKNOWN","DATE_ONLY"
"824820","2026-07-07","home","669358","last5AppearancesPitchCountAvg","last5PitchCountAvg","97","94.8","2.200000000000003","false","true","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3StartsKs1","last3Ks1","9","9","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3StartsKs2","last3Ks2","12","12","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3StartsKs3","last3Ks3","5","3","2","false","true","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3StartsIp1","last3Ip1","8","8","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3StartsIp2","last3Ip2","7.7","7.666666666666667","0.033333333333333215","false","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3StartsIp3","last3Ip3","4","4","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3StartsBf1","last3Bf1","30","30","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3StartsBf2","last3Bf2","28","28","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3StartsBf3","last3Bf3","21","21","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last5StartsKsAvg","last5KsAvg","6.6","6.2","0.39999999999999947","false","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last5StartsKsStd","last5KsStd","3.38","3.6551333764994136","0.2751333764994137","false","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last5StartsIpAvg","last5IpAvg","6.1","6.533333333333334","0.43333333333333446","false","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last5StartsBfAvg","last5BfAvg","25.4","26.2","0.8000000000000007","false","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last5StartsPitchCountAvg","last5PitchCountAvg","92","93.6","1.5999999999999943","false","true","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","pitchesLastStart","pitchesLastStart","101","101","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","pitchesLast3Starts","pitchesLast3Starts","286","282","4","false","true","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","daysSinceLastStart","daysSinceLastStart","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3AppearancesKs1","last3Ks1","9","9","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3AppearancesKs2","last3Ks2","12","12","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3AppearancesKs3","last3Ks3","5","3","2","false","true","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3AppearancesIp1","last3Ip1","8","8","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3AppearancesIp2","last3Ip2","7.7","7.666666666666667","0.033333333333333215","false","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3AppearancesIp3","last3Ip3","4","4","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3AppearancesBf1","last3Bf1","30","30","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3AppearancesBf2","last3Bf2","28","28","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last3AppearancesBf3","last3Bf3","21","21","0","true","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last5AppearancesKsAvg","last5KsAvg","6.6","6.2","0.39999999999999947","false","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last5AppearancesKsStd","last5KsStd","3.38","3.6551333764994136","0.2751333764994137","false","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last5AppearancesIpAvg","last5IpAvg","6.1","6.533333333333334","0.43333333333333446","false","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last5AppearancesBfAvg","last5BfAvg","25.4","26.2","0.8000000000000007","false","false","UNKNOWN","DATE_ONLY"
"824821","2026-06-28","home","680694","last5AppearancesPitchCountAvg","last5PitchCountAvg","92","93.6","1.5999999999999943","false","true","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last3StartsKs1","last3Ks1","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last3StartsKs2","last3Ks2","9","9","0","true","false","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last3StartsKs3","last3Ks3","1","3","2","false","true","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last3StartsIp1","last3Ip1","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last3StartsIp2","last3Ip2","7","7","0","true","false","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last3StartsIp3","last3Ip3","5","5.666666666666667","0.666666666666667","false","false","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last3StartsBf1","last3Bf1","24","24","0","true","false","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last3StartsBf2","last3Bf2","28","28","0","true","false","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last3StartsBf3","last3Bf3","24","26","2","false","true","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last5StartsKsAvg","last5KsAvg","4.8","6.4","1.6000000000000005","false","true","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last5StartsKsStd","last5KsStd","2.71","2.33238075793812","0.37761924206188","false","false","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last5StartsIpAvg","last5IpAvg","5.9","6.333333333333334","0.43333333333333357","false","false","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last5StartsBfAvg","last5BfAvg","25.6","26.6","1","false","true","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last5StartsPitchCountAvg","last5PitchCountAvg","94","92.8","1.2000000000000028","false","true","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","pitchesLastStart","pitchesLastStart","91","91","0","true","false","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","pitchesLast3Starts","pitchesLast3Starts","293","271","22","false","true","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","daysSinceLastStart","daysSinceLastStart","6","6","0","true","false","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last3AppearancesKs1","last3Ks1","5","5","0","true","false","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last3AppearancesKs2","last3Ks2","9","9","0","true","false","UNKNOWN","DATE_ONLY"
"824822","2026-06-29","home","669358","last3AppearancesKs3","last3Ks3","1","3","2","false","true","UNKNOWN","DATE_ONLY"
