scenario,definition,game_id,pitcher_id,game_date,side,feature,stored_value,reconstructed_clean,reconstructed_historical_formula,absolute_error,exact_match,material_difference,target_game_excluded,future_games_excluded,target_actual_k_used,target_boxscore_used
"DATE_ONLY","LAST3_STARTS","824821","680694","2026-06-28","home","daysSinceLastStart","6","6","6","0","true","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","last3Ks1","9","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","last3Ks2","12","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","last3Ks3","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","last3Ip1","8","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","last3Ip2","7.7","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","last3Ip3","4","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","last3Bf1","30","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","last3Bf2","28","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","last3Bf3","21","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","last5KsAvg","6.6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","last5KsStd","3.38","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","last5IpAvg","6.1","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","last5BfAvg","25.4","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","last5PitchCountAvg","92","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","pitchesLast3Starts","286","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824821","680694","2026-06-28","home","daysSinceLastStart","6","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824821","680694","2026-06-28","home","last3Ks1","9","9","9","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824821","680694","2026-06-28","home","last3Ip1","8","8","8","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824821","680694","2026-06-28","home","last3Bf1","30","30","30","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824821","680694","2026-06-28","home","last3Ks2","12","12","12","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824821","680694","2026-06-28","home","last3Ip2","7.7","7.666666666666667","7.666666666666667","0.033333333333333215","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824821","680694","2026-06-28","home","last3Bf2","28","28","28","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824821","680694","2026-06-28","home","last3Ks3","5","3","3","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824821","680694","2026-06-28","home","last3Ip3","4","4","4","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824821","680694","2026-06-28","home","last3Bf3","21","21","21","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","last3Ks1","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","last3Ks2","9","9","9","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","last3Ks3","1","3","3","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","last3Ip1","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","last3Ip2","7","7","7","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","last3Ip3","5","5.666666666666667","5.666666666666667","0.666666666666667","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","last3Bf1","24","24","24","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","last3Bf2","28","28","28","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","last3Bf3","24","26","26","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","last5KsAvg","4.8","6.4","6.4","1.6000000000000005","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","last5KsStd","2.71","2.33238075793812","2.33","0.37761924206188","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","last5IpAvg","5.9","6.333333333333334","6.3","0.43333333333333357","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","last5BfAvg","25.6","26.6","26.6","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","last5PitchCountAvg","94","92.8","93","1.2000000000000028","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","pitchesLast3Starts","293","271","271","22","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824822","669358","2026-06-29","home","daysSinceLastStart","6","6","6","0","true","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","last3Ks1","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","last3Ks2","9","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","last3Ks3","1","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","last3Ip1","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","last3Ip2","7","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","last3Ip3","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","last3Bf1","24","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","last3Bf2","28","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","last3Bf3","24","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","last5KsAvg","4.8","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","last5KsStd","2.71","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","last5IpAvg","5.9","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","last5BfAvg","25.6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","last5PitchCountAvg","94","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","pitchesLast3Starts","293","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824822","669358","2026-06-29","home","daysSinceLastStart","6","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824822","669358","2026-06-29","home","last3Ks1","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824822","669358","2026-06-29","home","last3Ip1","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824822","669358","2026-06-29","home","last3Bf1","24","24","24","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824822","669358","2026-06-29","home","last3Ks2","9","9","9","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824822","669358","2026-06-29","home","last3Ip2","7","7","7","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824822","669358","2026-06-29","home","last3Bf2","28","28","28","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824822","669358","2026-06-29","home","last3Ks3","1","3","3","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824822","669358","2026-06-29","home","last3Ip3","5","5.666666666666667","5.666666666666667","0.666666666666667","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824822","669358","2026-06-29","home","last3Bf3","24","26","26","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","last3Ks1","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","last3Ks2","4","3","3","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","last3Ks3","3","3","3","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","last3Ip1","7","7","7","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","last3Ip2","6","5.666666666666667","5.666666666666667","0.33333333333333304","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","last3Ip3","5.7","5.666666666666667","5.666666666666667","0.033333333333333215","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","last3Bf1","23","23","23","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","last3Bf2","24","24","24","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","last3Bf3","24","22","22","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","last5KsAvg","3.8","3.6","3.6","0.19999999999999973","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","last5KsStd","1.17","1.2000000000000002","1.2","0.03000000000000025","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","last5IpAvg","6.1","5.6000000000000005","5.6","0.4999999999999991","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","last5BfAvg","23.4","23","23","0.3999999999999986","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","last5PitchCountAvg","89","90.4","90","1.4000000000000057","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","pitchesLast3Starts","275","280","280","5","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824824","669432","2026-06-26","home","daysSinceLastStart","6","6","6","0","true","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","last3Ks1","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","last3Ks2","4","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","last3Ks3","3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","last3Ip1","7","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","last3Ip2","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","last3Ip3","5.7","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","last3Bf1","23","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","last3Bf2","24","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","last3Bf3","24","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","last5KsAvg","3.8","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","last5KsStd","1.17","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","last5IpAvg","6.1","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","last5BfAvg","23.4","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","last5PitchCountAvg","89","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","pitchesLast3Starts","275","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824824","669432","2026-06-26","home","daysSinceLastStart","6","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824824","669432","2026-06-26","home","last3Ks1","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824824","669432","2026-06-26","home","last3Ip1","7","7","7","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824824","669432","2026-06-26","home","last3Bf1","23","23","23","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824824","669432","2026-06-26","home","last3Ks2","4","3","3","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824824","669432","2026-06-26","home","last3Ip2","6","5.666666666666667","5.666666666666667","0.33333333333333304","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824824","669432","2026-06-26","home","last3Bf2","24","24","24","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824824","669432","2026-06-26","home","last3Ks3","3","3","3","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824824","669432","2026-06-26","home","last3Ip3","5.7","5.666666666666667","5.666666666666667","0.033333333333333215","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824824","669432","2026-06-26","home","last3Bf3","24","22","22","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","last3Ks1","3","3","3","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","last3Ks2","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","last3Ks3","6","1","1","5","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","last3Ip1","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","last3Ip2","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","last3Ip3","5","3","3","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","last3Bf1","21","21","21","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","last3Bf2","20","20","20","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","last3Bf3","18","12","12","6","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","last5KsAvg","3.2","3.2","3.2","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","last5KsStd","2.04","2.039607805437114","2.04","0.00039219456288597243","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","last5IpAvg","3.8","3.8","3.8","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","last5BfAvg","16.4","17","17","0.6000000000000014","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","last5PitchCountAvg","70","75.2","75","5.200000000000003","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","pitchesLast3Starts","234","222","222","12","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824895","625643","2026-07-21","home","daysSinceLastStart","10","10","10","0","true","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","last3Ks1","3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","last3Ks2","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","last3Ks3","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","last3Ip1","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","last3Ip2","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","last3Ip3","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","last3Bf1","21","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","last3Bf2","20","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","last3Bf3","18","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","last5KsAvg","3.2","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","last5KsStd","2.04","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","last5IpAvg","3.8","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","last5BfAvg","16.4","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","last5PitchCountAvg","70","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","pitchesLast3Starts","234","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824895","625643","2026-07-21","home","daysSinceLastStart","10","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824895","625643","2026-07-21","home","last3Ks1","3","3","3","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824895","625643","2026-07-21","home","last3Ip1","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824895","625643","2026-07-21","home","last3Bf1","21","21","21","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824895","625643","2026-07-21","home","last3Ks2","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824895","625643","2026-07-21","home","last3Ip2","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824895","625643","2026-07-21","home","last3Bf2","20","20","20","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824895","625643","2026-07-21","home","last3Ks3","6","0","0","6","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824895","625643","2026-07-21","home","last3Ip3","5","0","0","5","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824895","625643","2026-07-21","home","last3Bf3","18","0","0","18","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","last3Ks1","6","1","1","5","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","last3Ks2","1","1","1","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","last3Ks3","1","6","6","5","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","last3Ip1","5","3","3","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","last3Ip2","3","1","1","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","last3Ip3","1","5","5","4","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","last3Bf1","18","12","12","6","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","last3Bf2","12","11","11","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","last3Bf3","11","21","21","10","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","last5KsAvg","4.2","3.6","3.6","0.6000000000000001","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","last5KsStd","2.64","2.4979991993593593","2.5","0.1420008006406408","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","last5IpAvg","3.7","3.7333333333333334","3.7","0.033333333333333215","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","last5BfAvg","16.6","17","17","0.3999999999999986","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","last5PitchCountAvg","72","74","74","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","pitchesLast3Starts","184","211","211","27","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824900","625643","2026-07-06","home","daysSinceLastStart","5","10","10","5","false","true","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","last3Ks1","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","last3Ks2","1","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","last3Ks3","1","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","last3Ip1","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","last3Ip2","3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","last3Ip3","1","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","last3Bf1","18","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","last3Bf2","12","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","last3Bf3","11","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","last5KsAvg","4.2","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","last5KsStd","2.64","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","last5IpAvg","3.7","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","last5BfAvg","16.6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","last5PitchCountAvg","72","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","pitchesLast3Starts","184","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824900","625643","2026-07-06","home","daysSinceLastStart","5","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824900","625643","2026-07-06","home","last3Ks1","6","0","0","6","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824900","625643","2026-07-06","home","last3Ip1","5","0","0","5","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824900","625643","2026-07-06","home","last3Bf1","18","0","0","18","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824900","625643","2026-07-06","home","last3Ks2","1","1","1","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824900","625643","2026-07-06","home","last3Ip2","3","3","3","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824900","625643","2026-07-06","home","last3Bf2","12","12","12","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824900","625643","2026-07-06","home","last3Ks3","1","3","3","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824900","625643","2026-07-06","home","last3Ip3","1","3","3","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","824900","625643","2026-07-06","home","last3Bf3","11","11","11","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","last3Ks1","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","last3Ks2","3","3","3","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","last3Ks3","10","10","10","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","last3Ip1","3","3","3","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","last3Ip2","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","last3Ip3","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","last3Bf1","11","11","11","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","last3Bf2","24","24","24","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","last3Bf3","26","26","26","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","last5KsAvg","6.2","6.2","6.2","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","last5KsStd","2.32","2.3151673805580453","2.32","0.0048326194419545665","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","last5IpAvg","5.1","5.066666666666667","5.1","0.03333333333333233","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","last5BfAvg","21.8","21.8","21.8","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","last5PitchCountAvg","88","87.8","88","0.20000000000000284","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","pitchesLast3Starts","235","235","235","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","824901","519242","2026-07-17","home","daysSinceLastStart","7","7","7","0","true","false","true","true","false","false"
"STRICT","LAST3_STARTS","824901","519242","2026-07-17","home","last3Ks1","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824901","519242","2026-07-17","home","last3Ks2","3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824901","519242","2026-07-17","home","last3Ks3","10","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824901","519242","2026-07-17","home","last3Ip1","3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824901","519242","2026-07-17","home","last3Ip2","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824901","519242","2026-07-17","home","last3Ip3","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824901","519242","2026-07-17","home","last3Bf1","11","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824901","519242","2026-07-17","home","last3Bf2","24","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824901","519242","2026-07-17","home","last3Bf3","26","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824901","519242","2026-07-17","home","last5KsAvg","6.2","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824901","519242","2026-07-17","home","last5KsStd","2.32","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","824901","519242","2026-07-17","home","last5IpAvg","5.1","","","","false","false","true","true","false","false"
