game_id,pitcher_id,game_date,side,last3_starts,last3_appearances,clean_features,identity_source,identity_temporal_verification
"824493","668881","2026-07-10","home","[{""gameId"":""824499"",""date"":""2026-07-04"",""pitcherId"":""668881"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":7,""ip"":""3.1"",""bf"":20,""pitches"":89,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""824499"",""date"":""2026-07-04"",""pitcherId"":""668881"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":7,""ip"":""3.1"",""bf"":20,""pitches"":89,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":7,""last3Ks2"":null,""last3Ks3"":null,""last3Ip1"":3.3333333333333335,""last3Ip2"":null,""last3Ip3"":null,""last3Bf1"":20,""last3Bf2"":null,""last3Bf3"":null,""last5KsAvg"":7,""last5KsStd"":0,""last5IpAvg"":3.3333333333333335,""last5BfAvg"":20,""last5PitchCountAvg"":89,""pitchesLast3Starts"":89,""pitchesLast3Appearances"":89,""daysSinceLastStart"":6,""daysSinceLastAppearance"":6}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"824494","663903","2026-07-09","home","[{""gameId"":""824498"",""date"":""2026-07-03"",""pitcherId"":""663903"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":6,""ip"":""5.0"",""bf"":21,""pitches"":93,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823362"",""date"":""2026-06-28"",""pitcherId"":""663903"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":6,""ip"":""4.1"",""bf"":24,""pitches"":98,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824502"",""date"":""2026-06-22"",""pitcherId"":""663903"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":7,""ip"":""7.0"",""bf"":25,""pitches"":106,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""824498"",""date"":""2026-07-03"",""pitcherId"":""663903"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":6,""ip"":""5.0"",""bf"":21,""pitches"":93,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823362"",""date"":""2026-06-28"",""pitcherId"":""663903"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":6,""ip"":""4.1"",""bf"":24,""pitches"":98,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824502"",""date"":""2026-06-22"",""pitcherId"":""663903"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":7,""ip"":""7.0"",""bf"":25,""pitches"":106,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":6,""last3Ks2"":6,""last3Ks3"":7,""last3Ip1"":5,""last3Ip2"":4.333333333333333,""last3Ip3"":7,""last3Bf1"":21,""last3Bf2"":24,""last3Bf3"":25,""last5KsAvg"":5.8,""last5KsStd"":0.7483314773547882,""last5IpAvg"":5.466666666666667,""last5BfAvg"":23.2,""last5PitchCountAvg"":96.6,""pitchesLast3Starts"":297,""pitchesLast3Appearances"":297,""daysSinceLastStart"":6,""daysSinceLastAppearance"":6}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"824495","671096","2026-07-07","home","[{""gameId"":""823363"",""date"":""2026-06-26"",""pitcherId"":""671096"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":6,""ip"":""5.1"",""bf"":24,""pitches"":94,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823532"",""date"":""2026-06-20"",""pitcherId"":""671096"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":6,""ip"":""5.0"",""bf"":23,""pitches"":97,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823289"",""date"":""2026-06-08"",""pitcherId"":""671096"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":6,""ip"":""6.0"",""bf"":24,""pitches"":101,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""823363"",""date"":""2026-06-26"",""pitcherId"":""671096"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":6,""ip"":""5.1"",""bf"":24,""pitches"":94,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823532"",""date"":""2026-06-20"",""pitcherId"":""671096"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":6,""ip"":""5.0"",""bf"":23,""pitches"":97,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823289"",""date"":""2026-06-08"",""pitcherId"":""671096"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":6,""ip"":""6.0"",""bf"":24,""pitches"":101,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":6,""last3Ks2"":6,""last3Ks3"":6,""last3Ip1"":5.333333333333333,""last3Ip2"":5,""last3Ip3"":6,""last3Bf1"":24,""last3Bf2"":23,""last3Bf3"":24,""last5KsAvg"":5.4,""last5KsStd"":0.8,""last5IpAvg"":5.666666666666666,""last5BfAvg"":24.4,""last5PitchCountAvg"":99.6,""pitchesLast3Starts"":292,""pitchesLast3Appearances"":292,""daysSinceLastStart"":11,""daysSinceLastAppearance"":11}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"824496","695505","2026-07-08","home","[{""gameId"":""823765"",""date"":""2026-07-02"",""pitcherId"":""695505"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":4,""ip"":""6.0"",""bf"":23,""pitches"":89,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823364"",""date"":""2026-06-27"",""pitcherId"":""695505"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":10,""ip"":""6.0"",""bf"":27,""pitches"":93,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823531"",""date"":""2026-06-21"",""pitcherId"":""695505"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":7,""ip"":""5.0"",""bf"":21,""pitches"":96,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""823765"",""date"":""2026-07-02"",""pitcherId"":""695505"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":4,""ip"":""6.0"",""bf"":23,""pitches"":89,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823364"",""date"":""2026-06-27"",""pitcherId"":""695505"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":10,""ip"":""6.0"",""bf"":27,""pitches"":93,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823531"",""date"":""2026-06-21"",""pitcherId"":""695505"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":7,""ip"":""5.0"",""bf"":21,""pitches"":96,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":4,""last3Ks2"":10,""last3Ks3"":7,""last3Ip1"":6,""last3Ip2"":6,""last3Ip3"":5,""last3Bf1"":23,""last3Bf2"":27,""last3Bf3"":21,""last5KsAvg"":7,""last5KsStd"":1.8973665961010275,""last5IpAvg"":5.466666666666667,""last5BfAvg"":23.4,""last5PitchCountAvg"":96.6,""pitchesLast3Starts"":278,""pitchesLast3Appearances"":278,""daysSinceLastStart"":6,""daysSinceLastAppearance"":6}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"824498","663903","2026-07-03","home","[{""gameId"":""823362"",""date"":""2026-06-28"",""pitcherId"":""663903"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":6,""ip"":""4.1"",""bf"":24,""pitches"":98,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824502"",""date"":""2026-06-22"",""pitcherId"":""663903"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":7,""ip"":""7.0"",""bf"":25,""pitches"":106,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824504"",""date"":""2026-06-16"",""pitcherId"":""663903"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":5,""ip"":""5.0"",""bf"":22,""pitches"":91,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""823362"",""date"":""2026-06-28"",""pitcherId"":""663903"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":6,""ip"":""4.1"",""bf"":24,""pitches"":98,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824502"",""date"":""2026-06-22"",""pitcherId"":""663903"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":7,""ip"":""7.0"",""bf"":25,""pitches"":106,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824504"",""date"":""2026-06-16"",""pitcherId"":""663903"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":5,""ip"":""5.0"",""bf"":22,""pitches"":91,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":6,""last3Ks2"":7,""last3Ks3"":5,""last3Ip1"":4.333333333333333,""last3Ip2"":7,""last3Ip3"":5,""last3Bf1"":24,""last3Bf2"":25,""last3Bf3"":22,""last5KsAvg"":5.8,""last5KsStd"":0.7483314773547882,""last5IpAvg"":5.266666666666667,""last5BfAvg"":23,""last5PitchCountAvg"":95.8,""pitchesLast3Starts"":295,""pitchesLast3Appearances"":295,""daysSinceLastStart"":5,""daysSinceLastAppearance"":5}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"824500","695076","2026-06-24","home","[{""gameId"":""823534"",""date"":""2026-06-19"",""pitcherId"":""695076"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":5,""ip"":""5.1"",""bf"":25,""pitches"":95,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823047"",""date"":""2026-06-07"",""pitcherId"":""695076"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":4,""ip"":""3.0"",""bf"":16,""pitches"":70,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824681"",""date"":""2026-05-07"",""pitcherId"":""695076"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":1,""ip"":""3.0"",""bf"":13,""pitches"":59,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""823534"",""date"":""2026-06-19"",""pitcherId"":""695076"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":5,""ip"":""5.1"",""bf"":25,""pitches"":95,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823047"",""date"":""2026-06-07"",""pitcherId"":""695076"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":4,""ip"":""3.0"",""bf"":16,""pitches"":70,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824681"",""date"":""2026-05-07"",""pitcherId"":""695076"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":1,""ip"":""3.0"",""bf"":13,""pitches"":59,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":5,""last3Ks2"":4,""last3Ks3"":1,""last3Ip1"":5.333333333333333,""last3Ip2"":3,""last3Ip3"":3,""last3Bf1"":25,""last3Bf2"":16,""last3Bf3"":13,""last5KsAvg"":3.4,""last5KsStd"":1.3564659966250536,""last5IpAvg"":4.8,""last5BfAvg"":20.6,""last5PitchCountAvg"":81.4,""pitchesLast3Starts"":224,""pitchesLast3Appearances"":224,""daysSinceLastStart"":5,""daysSinceLastAppearance"":5}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"824501","666157","2026-06-23","home","[{""gameId"":""824503"",""date"":""2026-06-17"",""pitcherId"":""666157"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":2,""ip"":""4.2"",""bf"":25,""pitches"":90,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823048"",""date"":""2026-06-06"",""pitcherId"":""666157"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":3,""ip"":""5.0"",""bf"":25,""pitches"":95,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824512"",""date"":""2026-05-31"",""pitcherId"":""666157"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":4,""ip"":""6.2"",""bf"":28,""pitches"":100,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""824503"",""date"":""2026-06-17"",""pitcherId"":""666157"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":2,""ip"":""4.2"",""bf"":25,""pitches"":90,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823048"",""date"":""2026-06-06"",""pitcherId"":""666157"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":3,""ip"":""5.0"",""bf"":25,""pitches"":95,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824512"",""date"":""2026-05-31"",""pitcherId"":""666157"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":4,""ip"":""6.2"",""bf"":28,""pitches"":100,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":2,""last3Ks2"":3,""last3Ks3"":4,""last3Ip1"":4.666666666666667,""last3Ip2"":5,""last3Ip3"":6.666666666666667,""last3Bf1"":25,""last3Bf2"":25,""last3Bf3"":28,""last5KsAvg"":3.8,""last5KsStd"":1.7204650534085253,""last5IpAvg"":5.6000000000000005,""last5BfAvg"":25.4,""last5PitchCountAvg"":96,""pitchesLast3Starts"":285,""pitchesLast3Appearances"":285,""daysSinceLastStart"":6,""daysSinceLastAppearance"":6}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"824574","702273","2026-07-12","home","[{""gameId"":""824579"",""date"":""2026-07-07"",""pitcherId"":""702273"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":3,""ip"":""5.0"",""bf"":24,""pitches"":92,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823220"",""date"":""2026-05-24"",""pitcherId"":""702273"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":1,""ip"":""4.0"",""bf"":20,""pitches"":70,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824603"",""date"":""2026-05-13"",""pitcherId"":""702273"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":3,""ip"":""4.1"",""bf"":19,""pitches"":76,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""824579"",""date"":""2026-07-07"",""pitcherId"":""702273"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":3,""ip"":""5.0"",""bf"":24,""pitches"":92,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824818"",""date"":""2026-07-01"",""pitcherId"":""702273"",""side"":""away"",""started"":false,""source"":""LIVE_APPEARANCE"",""k"":7,""ip"":""4.1"",""bf"":18,""pitches"":87,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823220"",""date"":""2026-05-24"",""pitcherId"":""702273"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":1,""ip"":""4.0"",""bf"":20,""pitches"":70,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":3,""last3Ks2"":1,""last3Ks3"":3,""last3Ip1"":5,""last3Ip2"":4,""last3Ip3"":4.333333333333333,""last3Bf1"":24,""last3Bf2"":20,""last3Bf3"":19,""last5KsAvg"":3.6,""last5KsStd"":2.3323807579381204,""last5IpAvg"":4.6,""last5BfAvg"":21.8,""last5PitchCountAvg"":80.4,""pitchesLast3Starts"":238,""pitchesLast3Appearances"":249,""daysSinceLastStart"":5,""daysSinceLastAppearance"":5}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"824575","680732","2026-07-10","home","[{""gameId"":""824415"",""date"":""2026-07-04"",""pitcherId"":""680732"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":11,""ip"":""6.0"",""bf"":24,""pitches"":95,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824822"",""date"":""2026-06-29"",""pitcherId"":""680732"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":8,""ip"":""5.1"",""bf"":23,""pitches"":89,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824584"",""date"":""2026-06-23"",""pitcherId"":""680732"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":6,""ip"":""6.1"",""bf"":26,""pitches"":90,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""824415"",""date"":""2026-07-04"",""pitcherId"":""680732"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":11,""ip"":""6.0"",""bf"":24,""pitches"":95,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824822"",""date"":""2026-06-29"",""pitcherId"":""680732"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":8,""ip"":""5.1"",""bf"":23,""pitches"":89,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824584"",""date"":""2026-06-23"",""pitcherId"":""680732"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":6,""ip"":""6.1"",""bf"":26,""pitches"":90,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":11,""last3Ks2"":8,""last3Ks3"":6,""last3Ip1"":6,""last3Ip2"":5.333333333333333,""last3Ip3"":6.333333333333333,""last3Bf1"":24,""last3Bf2"":23,""last3Bf3"":26,""last5KsAvg"":7.8,""last5KsStd"":1.8330302779823362,""last5IpAvg"":5.999999999999999,""last5BfAvg"":23.8,""last5PitchCountAvg"":93.4,""pitchesLast3Starts"":274,""pitchesLast3Appearances"":274,""daysSinceLastStart"":6,""daysSinceLastAppearance"":6}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"824576","663542","2026-07-11","home","[{""gameId"":""823533"",""date"":""2026-06-18"",""pitcherId"":""663542"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":2,""ip"":""1.2"",""bf"":6,""pitches"":27,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823222"",""date"":""2026-05-23"",""pitcherId"":""663542"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":1,""ip"":""1.1"",""bf"":4,""pitches"":16,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824611"",""date"":""2026-04-24"",""pitcherId"":""663542"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":1,""ip"":""1.0"",""bf"":4,""pitches"":17,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""824578"",""date"":""2026-07-08"",""pitcherId"":""663542"",""side"":""home"",""started"":false,""source"":""LIVE_APPEARANCE"",""k"":2,""ip"":""1.0"",""bf"":4,""pitches"":24,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824417"",""date"":""2026-07-03"",""pitcherId"":""663542"",""side"":""away"",""started"":false,""source"":""LIVE_APPEARANCE"",""k"":2,""ip"":""0.2"",""bf"":4,""pitches"":15,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824818"",""date"":""2026-07-01"",""pitcherId"":""663542"",""side"":""away"",""started"":false,""source"":""LIVE_APPEARANCE"",""k"":0,""ip"":""0.1"",""bf"":3,""pitches"":10,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":2,""last3Ks2"":1,""last3Ks3"":1,""last3Ip1"":1.6666666666666667,""last3Ip2"":1.3333333333333333,""last3Ip3"":1,""last3Bf1"":6,""last3Bf2"":4,""last3Bf3"":4,""last5KsAvg"":1.3333333333333333,""last5KsStd"":0.4714045207910317,""last5IpAvg"":1.3333333333333333,""last5BfAvg"":4.666666666666667,""last5PitchCountAvg"":20,""pitchesLast3Starts"":60,""pitchesLast3Appearances"":49,""daysSinceLastStart"":23,""daysSinceLastAppearance"":3}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"824577","641743","2026-07-09","home","[{""gameId"":""824417"",""date"":""2026-07-03"",""pitcherId"":""641743"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":2,""ip"":""4.0"",""bf"":14,""pitches"":48,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824580"",""date"":""2026-06-28"",""pitcherId"":""641743"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":2,""ip"":""3.2"",""bf"":21,""pitches"":73,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824585"",""date"":""2026-06-22"",""pitcherId"":""641743"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":8,""ip"":""6.0"",""bf"":24,""pitches"":101,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""824417"",""date"":""2026-07-03"",""pitcherId"":""641743"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":2,""ip"":""4.0"",""bf"":14,""pitches"":48,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824580"",""date"":""2026-06-28"",""pitcherId"":""641743"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":2,""ip"":""3.2"",""bf"":21,""pitches"":73,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824585"",""date"":""2026-06-22"",""pitcherId"":""641743"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":8,""ip"":""6.0"",""bf"":24,""pitches"":101,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":2,""last3Ks2"":2,""last3Ks3"":8,""last3Ip1"":4,""last3Ip2"":3.6666666666666665,""last3Ip3"":6,""last3Bf1"":14,""last3Bf2"":21,""last3Bf3"":24,""last5KsAvg"":3.6,""last5KsStd"":2.3323807579381204,""last5IpAvg"":4.333333333333333,""last5BfAvg"":20.2,""last5PitchCountAvg"":79,""pitchesLast3Starts"":222,""pitchesLast3Appearances"":222,""daysSinceLastStart"":6,""daysSinceLastAppearance"":6}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"824578","663436","2026-07-08","home","[{""gameId"":""824416"",""date"":""2026-07-02"",""pitcherId"":""663436"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":0,""ip"":""3.1"",""bf"":19,""pitches"":73,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824581"",""date"":""2026-06-27"",""pitcherId"":""663436"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":3,""ip"":""5.1"",""bf"":20,""pitches"":87,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824260"",""date"":""2026-06-21"",""pitcherId"":""663436"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":4,""ip"":""6.0"",""bf"":24,""pitches"":77,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""824416"",""date"":""2026-07-02"",""pitcherId"":""663436"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":0,""ip"":""3.1"",""bf"":19,""pitches"":73,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824581"",""date"":""2026-06-27"",""pitcherId"":""663436"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":3,""ip"":""5.1"",""bf"":20,""pitches"":87,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824260"",""date"":""2026-06-21"",""pitcherId"":""663436"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":4,""ip"":""6.0"",""bf"":24,""pitches"":77,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":0,""last3Ks2"":3,""last3Ks3"":4,""last3Ip1"":3.3333333333333335,""last3Ip2"":5.333333333333333,""last3Ip3"":6,""last3Bf1"":19,""last3Bf2"":20,""last3Bf3"":24,""last5KsAvg"":3.4,""last5KsStd"":1.9595917942265424,""last5IpAvg"":4.8,""last5BfAvg"":21.8,""last5PitchCountAvg"":85,""pitchesLast3Starts"":237,""pitchesLast3Appearances"":237,""daysSinceLastStart"":6,""daysSinceLastAppearance"":6}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
"824579","702273","2026-07-07","home","[{""gameId"":""823220"",""date"":""2026-05-24"",""pitcherId"":""702273"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":1,""ip"":""4.0"",""bf"":20,""pitches"":70,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824603"",""date"":""2026-05-13"",""pitcherId"":""702273"",""side"":""home"",""started"":true,""source"":""BOXSCORE_START"",""k"":3,""ip"":""4.1"",""bf"":19,""pitches"":76,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824036"",""date"":""2026-05-06"",""pitcherId"":""702273"",""side"":""away"",""started"":true,""source"":""BOXSCORE_START"",""k"":3,""ip"":""3.2"",""bf"":21,""pitches"":79,""competition"":""MLB_REGULAR_INFERRED""}]","[{""gameId"":""824818"",""date"":""2026-07-01"",""pitcherId"":""702273"",""side"":""away"",""started"":false,""source"":""LIVE_APPEARANCE"",""k"":7,""ip"":""4.1"",""bf"":18,""pitches"":87,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""823220"",""date"":""2026-05-24"",""pitcherId"":""702273"",""side"":""away"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":1,""ip"":""4.0"",""bf"":20,""pitches"":70,""competition"":""MLB_REGULAR_INFERRED""},{""gameId"":""824603"",""date"":""2026-05-13"",""pitcherId"":""702273"",""side"":""home"",""started"":true,""source"":""LIVE_APPEARANCE"",""k"":3,""ip"":""4.1"",""bf"":19,""pitches"":76,""competition"":""MLB_REGULAR_INFERRED""}]","{""last3Ks1"":1,""last3Ks2"":3,""last3Ks3"":3,""last3Ip1"":4,""last3Ip2"":4.333333333333333,""last3Ip3"":3.6666666666666665,""last3Bf1"":20,""last3Bf2"":19,""last3Bf3"":21,""last5KsAvg"":4.2,""last5KsStd"":2.4819347291981715,""last5IpAvg"":4.6,""last5BfAvg"":20.6,""last5PitchCountAvg"":78.4,""pitchesLast3Starts"":225,""pitchesLast3Appearances"":233,""daysSinceLastStart"":44,""daysSinceLastAppearance"":6}","LINESCORE_DEFENSE_PITCHER","NOT_VERIFIABLE"
